model,layer,n_languages,n_concepts,dimension,family,perturbation,magnitude,preprocessing,metric,value,reference_value,expected_value,analytic_expectation,absolute_error,relative_error,tolerance,analytic_status,identity_value,delta_from_identity,fractional_change_over_abs_identity
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,residual_share_total,0.3016252461695587,0.3016252461695587,0.3016252461695587,positive-diagonal invariant after coordinate standardization,0.0,0.0,3.026252461695587e-07,PASS,0.3016252461695587,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,lfs_vc_reml,0.8303748739372657,0.8303748739372657,0.8303748739372657,positive-diagonal invariant after coordinate standardization,0.0,0.0,8.313748739372657e-07,PASS,0.8303748739372657,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,mexa_external,0.4963888888888889,0.4963888888888889,0.4963888888888889,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.973888888888889e-07,PASS,0.4963888888888889,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,aar10,-0.0654386339201006,-0.0654386339201006,-0.0654386339201006,positive-diagonal invariant after coordinate standardization,0.0,0.0,6.64386339201006e-08,PASS,-0.0654386339201006,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,mean_alignment_margin,0.0463792774024385,0.0463792774024385,0.0463792774024385,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.737927740243853e-08,PASS,0.0463792774024385,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,linear_cka,0.6149616663587253,0.6149616663587253,0.6149616663587253,positive-diagonal invariant after coordinate standardization,0.0,0.0,6.159616663587252e-07,PASS,0.6149616663587253,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,cvp_within_raw,917.986673730161,917.986673730161,917.986673730161,positive-diagonal invariant after coordinate standardization,0.0,0.0,0.0009179876737301,PASS,917.986673730161,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,cpres_shared_raw,300.25816957490514,300.25816957490514,300.25816957490514,positive-diagonal invariant after coordinate standardization,0.0,0.0,0.0003002591695749,PASS,300.25816957490514,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,mean_norm,44.77553844043394,44.77553844043394,44.77553844043394,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.477653844043394e-05,PASS,44.77553844043394,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,concept_rank_covariance_entropy,103.42479712330974,103.42479712330974,103.42479712330974,positive-diagonal invariant after coordinate standardization,0.0,0.0,0.0001034257971233,PASS,103.42479712330974,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,concept_rank_singular_entropy,238.1088628399717,238.10886316002012,238.10886316002012,positive-diagonal invariant after coordinate standardization,3.2004845706978813e-07,1.3441266016826127e-09,0.00023810986316,PASS,238.10886316002012,-3.200484286480787e-07,-1.3441264823182639e-09
EuroLLM-1.7B,14,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,concept_participation_ratio,42.695213874338585,42.69521387433855,42.69521387433855,positive-diagonal invariant after coordinate standardization,3.5527136788005016e-14,8.321105239704203e-16,4.269621387433855e-05,PASS,42.69521387433855,3.552713678800501e-14,8.321105239704203e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,lfs_direct,0.4596389813696334,0.4596389813696337,,empirical,,,,EMPIRICAL,0.4596389813696337,-3.3306690738754696e-16,-7.246271984918971e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,ss_language,2131476.008653492,2131476.008653492,,empirical,,,,EMPIRICAL,2131476.008653492,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,ss_concept,2505806.935238939,2505806.935238936,,empirical,,,,EMPIRICAL,2505806.935238936,2.7939677238464355e-09,1.114997202918996e-15
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,ss_residual,1260938.2719920245,1260938.2719920245,,empirical,,,,EMPIRICAL,1260938.2719920245,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,language_share_total,0.3613760709607211,0.3613760709607213,,empirical,,,,EMPIRICAL,0.3613760709607213,-1.6653345369377348e-16,-4.608314359360954e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,concept_share_total,0.4248411247259714,0.4248411247259712,,empirical,,,,EMPIRICAL,0.4248411247259712,2.220446049250313e-16,5.226532743699268e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,residual_share_total,0.2137828043133074,0.2137828043133074,,empirical,,,,EMPIRICAL,0.2137828043133074,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,lfs_vc_reml,0.4889432240021187,0.488943224002119,,empirical,,,,EMPIRICAL,0.488943224002119,-2.7755575615628914e-16,-5.676645928016506e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,mexa_external,0.198611111111111,0.198611111111111,,empirical,,,,EMPIRICAL,0.198611111111111,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,aar10,-0.1121798717448103,-0.1121798717448104,,empirical,,,,EMPIRICAL,-0.1121798717448104,9.71445146547012e-17,8.659709905506756e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,mean_alignment_margin,-0.0527737842508088,-0.0527737842508088,,empirical,,,,EMPIRICAL,-0.0527737842508088,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,linear_cka,0.7163464619995631,0.7163464619995622,,empirical,,,,EMPIRICAL,0.7163464619995622,8.881784197001252e-16,1.2398726968245543e-15
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,cvp_within_raw,965.8321044181962,965.8321044181954,,empirical,,,,EMPIRICAL,965.8321044181954,7.958078640513122e-13,8.239608731278367e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,cpres_shared_raw,642.5145987792152,642.5145987792147,,empirical,,,,EMPIRICAL,642.5145987792147,5.684341886080801e-13,8.8470237048016e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,mean_norm,60.9634432145295,60.96344321452949,,empirical,,,,EMPIRICAL,60.96344321452949,7.105427357601002e-15,1.1655226448737654e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,concept_rank_covariance_entropy,1.415703040620742,1.4157030406207425,,empirical,,,,EMPIRICAL,1.4157030406207425,-4.440892098500626e-16,-3.136881090933753e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,concept_rank_singular_entropy,94.55822385390113,94.5582238378986,,empirical,,,,EMPIRICAL,94.5582238378986,1.6002530855985242e-08,1.69234681093613e-10
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,concept_participation_ratio,1.0846202694685074,1.0846202694685076,,empirical,,,,EMPIRICAL,1.0846202694685076,-2.220446049250313e-16,-2.0472105415643668e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,cvp_within_ratio,1.0000000000000009,1.0,,empirical,,,,EMPIRICAL,1.0,8.881784197001252e-16,8.881784197001252e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,raw,cpres_shared_ratio,1.0000000000000009,1.0,,empirical,,,,EMPIRICAL,1.0,8.881784197001252e-16,8.881784197001252e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,lfs_direct,0.7900691089438461,0.7900691089438461,,empirical,,,,EMPIRICAL,0.7900691089438461,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,ss_language,4407051.972452371,4407051.972452371,,empirical,,,,EMPIRICAL,4407051.972452371,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,ss_concept,1171006.8613421305,1171006.86134213,,empirical,,,,EMPIRICAL,1171006.86134213,4.656612873077393e-10,3.9765888884205966e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,ss_residual,2409141.1662055,2409141.1662055,,empirical,,,,EMPIRICAL,2409141.1662055,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,language_share_total,0.5517643194676946,0.5517643194676946,,empirical,,,,EMPIRICAL,0.5517643194676946,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,concept_share_total,0.1466104343627466,0.1466104343627466,,empirical,,,,EMPIRICAL,0.1466104343627466,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,residual_share_total,0.3016252461695587,0.3016252461695587,,empirical,,,,EMPIRICAL,0.3016252461695587,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,lfs_vc_reml,0.8303748739372657,0.8303748739372657,,empirical,,,,EMPIRICAL,0.8303748739372657,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,mexa_external,0.4963888888888889,0.4963888888888889,,empirical,,,,EMPIRICAL,0.4963888888888889,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,aar10,-0.0654386339201005,-0.0654386339201006,,empirical,,,,EMPIRICAL,-0.0654386339201006,9.71445146547012e-17,1.4845131818202823e-15
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,mean_alignment_margin,0.0463792774024385,0.0463792774024385,,empirical,,,,EMPIRICAL,0.0463792774024385,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,linear_cka,0.6149616663587253,0.6149616663587253,,empirical,,,,EMPIRICAL,0.6149616663587253,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,cvp_within_raw,917.9866737301612,917.986673730161,,empirical,,,,EMPIRICAL,917.986673730161,2.2737367544323206e-13,2.47687337899273e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,cpres_shared_raw,300.25816957490514,300.25816957490514,,empirical,,,,EMPIRICAL,300.25816957490514,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,mean_norm,44.77553844043394,44.77553844043394,,empirical,,,,EMPIRICAL,44.77553844043394,0.0,0.0
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,concept_rank_covariance_entropy,103.42479712330966,103.42479712330974,,empirical,,,,EMPIRICAL,103.42479712330974,-8.526512829121202e-14,-8.244166840332634e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,concept_rank_singular_entropy,238.10886256796988,238.10886316002012,,empirical,,,,EMPIRICAL,238.10886316002012,-5.920502417211537e-07,-2.486468726379449e-09
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=299,standardized,concept_participation_ratio,42.69521387433856,42.69521387433855,,empirical,,,,EMPIRICAL,42.69521387433855,1.4210854715202004e-14,3.3284420958816815e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,lfs_direct,0.4604591653509172,0.4596389813696337,,empirical,,,,EMPIRICAL,0.4596389813696337,0.0008201839812834733,0.0017844091004629032
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,ss_language,2131476.008653487,2131476.008653492,,empirical,,,,EMPIRICAL,2131476.008653492,-5.122274160385132e-09,-2.403158252586199e-15
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,ss_concept,2497546.864697472,2505806.935238936,,empirical,,,,EMPIRICAL,2505806.935238936,-8260.070541463792,-0.003296371490278508
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,ss_residual,1260938.2719920247,1260938.2719920245,,empirical,,,,EMPIRICAL,1260938.2719920245,2.3283064365386963e-10,1.846487245454489e-16
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,language_share_total,0.3618828640896521,0.3613760709607213,,empirical,,,,EMPIRICAL,0.3613760709607213,0.0005067931289308159,0.0014023981377170385
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,concept_share_total,0.4240345229903948,0.4248411247259712,,empirical,,,,EMPIRICAL,0.4248411247259712,-0.0008066017355763955,-0.0018985961777986196
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,residual_share_total,0.2140826129199529,0.2137828043133074,,empirical,,,,EMPIRICAL,0.2137828043133074,0.00029980860664549636,0.001402398137719789
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,lfs_vc_reml,0.4898044806121517,0.488943224002119,,empirical,,,,EMPIRICAL,0.488943224002119,0.0008612566100327235,0.0017614654785132904
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,mexa_external,0.1736111111111111,0.198611111111111,,empirical,,,,EMPIRICAL,0.198611111111111,-0.024999999999999883,-0.12587412587412536
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,aar10,-0.1139419628084915,-0.1121798717448104,,empirical,,,,EMPIRICAL,-0.1121798717448104,-0.0017620910636811093,-0.015707729348180738
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,mean_alignment_margin,-0.054306709267181,-0.0527737842508088,,empirical,,,,EMPIRICAL,-0.0527737842508088,-0.0015329250163721997,-0.02904709294840281
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,linear_cka,0.7164096316957504,0.7163464619995622,,empirical,,,,EMPIRICAL,0.7163464619995622,6.316969618824775e-05,8.818316211393022e-05
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,cvp_within_raw,963.7141376126916,965.8321044181954,,empirical,,,,EMPIRICAL,965.8321044181954,-2.1179668055037837,-0.0021928933567388702
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,cpres_shared_raw,640.3966319737108,642.5145987792147,,empirical,,,,EMPIRICAL,642.5145987792147,-2.1179668055038974,-0.003296371490279068
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,mean_norm,60.94725257730989,60.96344321452949,,empirical,,,,EMPIRICAL,60.96344321452949,-0.016190637219601456,-0.0002655794418078853
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,concept_rank_covariance_entropy,1.363857797183875,1.4157030406207425,,empirical,,,,EMPIRICAL,1.4157030406207425,-0.05184524343686747,-0.03662155264859424
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,concept_rank_singular_entropy,46.7191363496698,94.5582238378986,,empirical,,,,EMPIRICAL,94.5582238378986,-47.83908748822879,-0.5059220186944232
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,concept_participation_ratio,1.0774815330349925,1.0846202694685076,,empirical,,,,EMPIRICAL,1.0846202694685076,-0.007138736433515147,-0.006581784090217413
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,cvp_within_ratio,0.9978071066432612,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0021928933567387787,-0.0021928933567387787
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,raw,cpres_shared_ratio,0.9967036285097208,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0032963714902791708,-0.0032963714902791708
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,lfs_direct,0.8053685418627705,0.7900691089438461,,empirical,,,,EMPIRICAL,0.7900691089438461,0.015299432918924438,0.01936467676780392
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,ss_language,4461041.610629228,4407051.972452371,,empirical,,,,EMPIRICAL,4407051.972452371,53989.63817685656,0.012250737798041715
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,ss_concept,1078089.083886227,1171006.86134213,,empirical,,,,EMPIRICAL,1171006.86134213,-92917.77745590289,-0.0793486191442181
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,ss_residual,2448069.3054845454,2409141.1662055,,empirical,,,,EMPIRICAL,2409141.1662055,38928.13927904563,0.016158513176859252
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,language_share_total,0.5585238394718083,0.5517643194676946,,empirical,,,,EMPIRICAL,0.5517643194676946,0.006759520004113728,0.012250737798041858
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,concept_share_total,0.1349770988439287,0.1466104343627466,,empirical,,,,EMPIRICAL,0.1466104343627466,-0.0116333355188179,-0.07934861914421765
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,residual_share_total,0.3064990616842629,0.3016252461695587,,empirical,,,,EMPIRICAL,0.3016252461695587,0.004873815514704172,0.016158513176859058
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,lfs_vc_reml,0.8461643332379223,0.8303748739372657,,empirical,,,,EMPIRICAL,0.8303748739372657,0.01578945930065656,0.019014856778830528
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,mexa_external,0.4641666666666666,0.4963888888888889,,empirical,,,,EMPIRICAL,0.4963888888888889,-0.03222222222222226,-0.06491326245103533
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,aar10,-0.1002694671654548,-0.0654386339201006,,empirical,,,,EMPIRICAL,-0.0654386339201006,-0.0348308332453542,-0.5322671204885179
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,mean_alignment_margin,0.0139627759410211,0.0463792774024385,,empirical,,,,EMPIRICAL,0.0463792774024385,-0.032416501461417405,-0.6989436506337856
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,linear_cka,0.6176134221642205,0.6149616663587253,,empirical,,,,EMPIRICAL,0.6149616663587253,0.0026517558054952595,0.004312066833688479
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,cvp_within_raw,904.1431767617364,917.986673730161,,empirical,,,,EMPIRICAL,917.986673730161,-13.843496968424574,-0.015080280972024025
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,cpres_shared_raw,276.433098432366,300.25816957490514,,empirical,,,,EMPIRICAL,300.25816957490514,-23.825071142539116,-0.07934861914421781
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,mean_norm,44.73729394539161,44.77553844043394,,empirical,,,,EMPIRICAL,44.77553844043394,-0.03824449504232774,-0.0008541381382427234
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,concept_rank_covariance_entropy,71.8201225238507,103.42479712330974,,empirical,,,,EMPIRICAL,103.42479712330974,-31.604674599459045,-0.30558120952152223
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,concept_rank_singular_entropy,128.85535294138518,238.10886316002012,,empirical,,,,EMPIRICAL,238.10886316002012,-109.25351021863494,-0.4588384857610762
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,concept_participation_ratio,35.30300958099858,42.69521387433855,,empirical,,,,EMPIRICAL,42.69521387433855,-7.392204293339972,-0.17313894515429443
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,lfs_direct,0.463044038686507,0.4596389813696337,,empirical,,,,EMPIRICAL,0.4596389813696337,0.0034050573168732945,0.0074081125728868635
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,ss_language,2131476.008653489,2131476.008653492,,empirical,,,,EMPIRICAL,2131476.008653492,-3.259629011154175e-09,-1.5292825243730356e-15
EuroLLM-1.7B,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,ss_concept,2471706.044396446,2505806.935238936,,empirical,,,,EMPIRICAL,2505806.935238936,-34100.8908424899,-0.013608746293631867
