model,layer,n_languages,n_concepts,dimension,family,perturbation,magnitude,preprocessing,metric,value,reference_value,expected_value,analytic_expectation,absolute_error,relative_error,tolerance,analytic_status,identity_value,delta_from_identity,fractional_change_over_abs_identity,retained_rank
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_concept,256399525.65663376,257149785.2807716,,empirical,,,,EMPIRICAL,257149785.2807716,-750259.6241378486,-0.0029175977079610236,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_residual,167856440.44775954,167856440.44775945,,empirical,,,,EMPIRICAL,167856440.44775945,8.940696716308594e-08,5.326394800496876e-16,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,language_share_total,0.419996473103201,0.4195661301722169,,empirical,,,,EMPIRICAL,0.4195661301722169,0.0004303429309840956,0.0010256855833607331,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_share_total,0.3505257228107462,0.3511911966467034,,empirical,,,,EMPIRICAL,0.3511911966467034,-0.0006654738359572199,-0.0018949046625069115,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,residual_share_total,0.2294778040860528,0.2292426731810797,,empirical,,,,EMPIRICAL,0.2292426731810797,0.00023513090497312428,0.0010256855833616697,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,lfs_vc_reml,0.5773034633174913,0.5765671862237023,,empirical,,,,EMPIRICAL,0.5765671862237023,0.000736277093788984,0.0012770013822869827,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mexa_external,0.0036111111111111,0.0052777777777777,,empirical,,,,EMPIRICAL,0.0052777777777777,-0.0016666666666665998,-0.3157894736842025,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,aar10,-0.0188728559258063,-0.0170271847720785,,empirical,,,,EMPIRICAL,-0.0170271847720785,-0.0018456711537278014,-0.10839555560320037,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_alignment_margin,-0.0103798528912926,-0.0087462928387781,,empirical,,,,EMPIRICAL,-0.0087462928387781,-0.0016335600525145006,-0.18677170803975926,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,linear_cka,0.6735565525312528,0.6735946056520735,,empirical,,,,EMPIRICAL,0.6735946056520735,-3.805312082072465e-05,-5.649261514481297e-05,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_raw,108783.58105240858,108975.95531500802,,empirical,,,,EMPIRICAL,108975.95531500802,-192.3742625994346,-0.0017652909033314165,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_raw,65743.46811708559,65935.84237968503,,empirical,,,,EMPIRICAL,65935.84237968503,-192.3742625994346,-0.0029175977079608146,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_norm,593.2212391810637,593.3364637430126,,empirical,,,,EMPIRICAL,593.3364637430126,-0.11522456194893493,-0.0001941976753325602,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_covariance_entropy,1.027950471600816,1.063533200724397,,empirical,,,,EMPIRICAL,1.063533200724397,-0.03558272912358085,-0.033457092923234205,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_singular_entropy,1.9372847905976789,25.246919842779736,,empirical,,,,EMPIRICAL,25.246919842779736,-23.309635052182056,-0.923266489430721,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_participation_ratio,1.0064008702460656,1.0122990951532185,,empirical,,,,EMPIRICAL,1.0122990951532185,-0.00589822490715286,-0.005826563448878835,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_ratio,0.9982347090966686,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0017652909033314401,-0.0017652909033314401,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_ratio,0.9970824022920391,1.0,,empirical,,,,EMPIRICAL,1.0,-0.0029175977079608506,-0.0029175977079608506,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_direct,0.9335126628019252,0.8694759748630935,,empirical,,,,EMPIRICAL,0.8694759748630935,0.06403668793883177,0.07364974972300402,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_language,5242124.108288722,4996703.656001921,,empirical,,,,EMPIRICAL,4996703.656001921,245420.4522868013,0.04911647141451107,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_concept,373358.4846892452,750095.3361021394,,empirical,,,,EMPIRICAL,750095.3361021394,-376736.85141289426,-0.5022519582252069,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_residual,2371717.4070220315,2240401.0078959367,,empirical,,,,EMPIRICAL,2240401.0078959367,131316.39912609477,0.05861289950472751,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,language_share_total,0.6563156185257316,0.6255888992390228,,empirical,,,,EMPIRICAL,0.6255888992390228,0.03072671928670878,0.049116471414510865,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_share_total,0.0467446019492745,0.0939121764951597,,empirical,,,,EMPIRICAL,0.0939121764951597,-0.0471675745458852,-0.5022519582252069,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,residual_share_total,0.296939779524994,0.2804989242658175,,empirical,,,,EMPIRICAL,0.2804989242658175,0.01644085525917649,0.05861289950472735,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_vc_reml,0.967803127512304,0.9053174015458711,,empirical,,,,EMPIRICAL,0.9053174015458711,0.06248572596643287,0.06902079409910339,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mexa_external,0.0313888888888888,0.1949999999999999,,empirical,,,,EMPIRICAL,0.1949999999999999,-0.1636111111111111,-0.8390313390313394,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,aar10,-0.1797618747953992,-0.0668971385912548,,empirical,,,,EMPIRICAL,-0.0668971385912548,-0.1128647362041444,-1.6871384723007983,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_alignment_margin,-0.1066529876191897,0.0006436222492665,,empirical,,,,EMPIRICAL,0.0006436222492665,-0.10729660986845621,-166.70742813931017,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,linear_cka,0.5428015543615291,0.5087553411086922,,empirical,,,,EMPIRICAL,0.5087553411086922,0.034046213252836854,0.06692060112556755,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cvp_within_raw,703.8656132593021,766.7939343584816,,empirical,,,,EMPIRICAL,766.7939343584816,-62.92832109917947,-0.08206679562720698,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cpres_shared_raw,95.73294479211415,192.33213746208708,,empirical,,,,EMPIRICAL,192.33213746208708,-96.59919266997292,-0.502251958225207,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_norm,44.685602823035445,44.63891005802785,,empirical,,,,EMPIRICAL,44.63891005802785,0.04669276500759878,0.0010460104188677781,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_covariance_entropy,6.648749818523012,67.8540834985317,,empirical,,,,EMPIRICAL,67.8540834985317,-61.20533368000868,-0.9020140060005838,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_singular_entropy,8.334667109035115,225.28424359556703,,empirical,,,,EMPIRICAL,225.28424359556703,-216.94957648653192,-0.9630037725851898,9
SmolLM2-1.7B,15,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_participation_ratio,5.214804138557872,21.23706120358661,,empirical,,,,EMPIRICAL,21.23706120358661,-16.02225706502874,-0.7544479394504372,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,lfs_direct,0.4092305524788558,0.4034564431006811,,empirical,,,,EMPIRICAL,0.4034564431006811,0.005774109378174741,0.014311605321751754,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_language,2457321.567195908,2457321.567195907,,empirical,,,,EMPIRICAL,2457321.567195907,1.3969838619232178e-09,5.684985964280373e-16,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_concept,3547414.766176642,3633352.182641052,,empirical,,,,EMPIRICAL,3633352.182641052,-85937.41646441026,-0.023652377238570662,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_residual,1309723.9761400018,1309723.9761400009,,empirical,,,,EMPIRICAL,1309723.9761400009,9.313225746154785e-10,7.11083091996421e-16,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,language_share_total,0.3359539136469342,0.3320526353023147,,empirical,,,,EMPIRICAL,0.3320526353023147,0.0039012783446195076,0.011748975704010357,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_share_total,0.484986535720644,0.4909671503042624,,empirical,,,,EMPIRICAL,0.4909671503042624,-0.005980614583618427,-0.012181292740078674,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,residual_share_total,0.1790595506324217,0.1769802143934228,,empirical,,,,EMPIRICAL,0.1769802143934228,0.002079336238998919,0.011748975704010641,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,lfs_vc_reml,0.4350511104935118,0.429065655714909,,empirical,,,,EMPIRICAL,0.429065655714909,0.0059854547786027945,0.013949974086436334,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mexa_external,0.0597222222222222,0.1994444444444444,,empirical,,,,EMPIRICAL,0.1994444444444444,-0.1397222222222222,-0.7005571030640668,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,aar10,-0.0593871091714617,-0.0498697585158225,,empirical,,,,EMPIRICAL,-0.0498697585158225,-0.009517350655639197,-0.19084412956640975,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_alignment_margin,-0.0286621522221024,-0.0203018729869727,,empirical,,,,EMPIRICAL,-0.0203018729869727,-0.008360279235129699,-0.41179842079074774,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,linear_cka,0.7818551785990641,0.7820028834182776,,empirical,,,,EMPIRICAL,0.7820028834182776,-0.0001477048192135566,-0.000188880146538478,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_raw,1245.4201903376002,1267.455425328475,,empirical,,,,EMPIRICAL,1267.455425328475,-22.03523499087487,-0.01738541218139028,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_raw,909.5935297888822,931.6287647797568,,empirical,,,,EMPIRICAL,931.6287647797568,-22.035234990874642,-0.023652377238570898,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_norm,64.74365942433725,64.8917366447793,,empirical,,,,EMPIRICAL,64.8917366447793,-0.14807722044204752,-0.0022819118134043757,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_covariance_entropy,1.1155068055092876,1.4020593951823102,,empirical,,,,EMPIRICAL,1.4020593951823102,-0.28655258967302255,-0.2043797792430627,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_singular_entropy,2.994370015724846,93.08944919376852,,empirical,,,,EMPIRICAL,93.08944919376852,-90.09507917804368,-0.9678334113945398,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_participation_ratio,1.0311755073326878,1.0817350499756038,,empirical,,,,EMPIRICAL,1.0817350499756038,-0.050559542642915956,-0.04673930334794663,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_ratio,0.9826145878186096,1.0,,empirical,,,,EMPIRICAL,1.0,-0.017385412181390447,-0.017385412181390447,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_ratio,0.976347622761429,1.0,,empirical,,,,EMPIRICAL,1.0,-0.023652377238571054,-0.023652377238571054,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_direct,0.9099734524707312,0.7826511745362782,,empirical,,,,EMPIRICAL,0.7826511745362782,0.12732227793445305,0.16268074728168863,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_language,4659861.886806827,4252510.68152296,,empirical,,,,EMPIRICAL,4252510.68152296,407351.2052838672,0.09579075416642616,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_concept,461014.8532282992,1180958.0461545754,,empirical,,,,EMPIRICAL,1180958.0461545754,-719943.1929262762,-0.6096263921233684,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_residual,2866323.259964876,2553731.2723224643,,empirical,,,,EMPIRICAL,2553731.2723224643,312591.9876424116,0.1224059833664989,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,language_share_total,0.5834162017736911,0.5324157003108674,,empirical,,,,EMPIRICAL,0.5324157003108674,0.051000501462823755,0.09579075416642585,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_share_total,0.0577192073853539,0.1478563258907471,,empirical,,,,EMPIRICAL,0.1478563258907471,-0.09013711850539319,-0.6096263921233688,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,residual_share_total,0.3588645908409549,0.3197279737983854,,empirical,,,,EMPIRICAL,0.3197279737983854,0.03913661704256949,0.12240598336649867,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_vc_reml,0.9555655190574256,0.8255733980023423,,empirical,,,,EMPIRICAL,0.8255733980023423,0.1299921210550833,0.1574567704938507,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mexa_external,0.1772222222222222,0.5430555555555555,,empirical,,,,EMPIRICAL,0.5430555555555555,-0.36583333333333334,-0.6736572890025576,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,aar10,-0.1864757860414795,-0.0376912278478068,,empirical,,,,EMPIRICAL,-0.0376912278478068,-0.1487845581936727,-3.9474585119500234,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_alignment_margin,-0.0835820395517952,0.0708298440839256,,empirical,,,,EMPIRICAL,0.0708298440839256,-0.1544118836357208,-2.1800398636026874,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,linear_cka,0.6697734214968901,0.6455196457614661,,empirical,,,,EMPIRICAL,0.6455196457614661,0.024253775735423977,0.03757248271942801,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cvp_within_raw,853.1636187674802,957.6126457633438,,empirical,,,,EMPIRICAL,957.6126457633438,-104.44902699586362,-0.1090723137982414,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cpres_shared_raw,118.20893672520492,302.80975542425017,,empirical,,,,EMPIRICAL,302.80975542425017,-184.60081869904525,-0.6096263921233686,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_norm,44.26556707753833,44.57919177229958,,empirical,,,,EMPIRICAL,44.57919177229958,-0.313624694761252,-0.007035226128889369,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_covariance_entropy,7.840730504044164,105.38377872631288,,empirical,,,,EMPIRICAL,105.38377872631288,-97.54304822226872,-0.9255983169439488,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_singular_entropy,8.665644080423032,238.3211104934484,,empirical,,,,EMPIRICAL,238.3211104934484,-229.65546641302538,-0.9636387894363171,9
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_participation_ratio,6.994972891174918,44.97541696699626,,empirical,,,,EMPIRICAL,44.97541696699626,-37.98044407582134,-0.8444711942013133,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,lfs_direct,0.3933736200959744,0.3874659826629669,,empirical,,,,EMPIRICAL,0.3874659826629669,0.005907637433007484,0.015246854426821204,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,ss_language,11902224.474540532,11902224.47454054,,empirical,,,,EMPIRICAL,11902224.47454054,-7.450580596923828e-09,-6.259821945772403e-16,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,ss_concept,18354569.236325625,18815890.165457577,,empirical,,,,EMPIRICAL,18815890.165457577,-461320.9291319512,-0.024517624469282316,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,ss_residual,6888610.127504455,6888610.12750445,,empirical,,,,EMPIRICAL,6888610.12750445,4.6566128730773926e-09,6.75987287259114e-16,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,language_share_total,0.3204225353513514,0.3164919186162607,,empirical,,,,EMPIRICAL,0.3164919186162607,0.003930616735090708,0.012419327331566064,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_share_total,0.4941275996403529,0.5003331261040078,,empirical,,,,EMPIRICAL,0.5003331261040078,-0.006205526463654909,-0.012402789541392312,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,residual_share_total,0.1854498650082955,0.1831749552797314,,empirical,,,,EMPIRICAL,0.1831749552797314,0.0022749097285640896,0.012419327331566773,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,lfs_vc_reml,0.4189825221837312,0.4128426655644436,,empirical,,,,EMPIRICAL,0.4128426655644436,0.00613985661928762,0.014872146537696466,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,mexa_external,0.0722222222222222,0.2455555555555556,,empirical,,,,EMPIRICAL,0.2455555555555556,-0.1733333333333334,-0.7058823529411765,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,aar10,-0.0827580352627511,-0.0759887226075625,,empirical,,,,EMPIRICAL,-0.0759887226075625,-0.006769312655188611,-0.08908312211205562,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,mean_alignment_margin,-0.0396769911078437,-0.0333806764791546,,empirical,,,,EMPIRICAL,-0.0333806764791546,-0.006296314628689098,-0.18862154074741383,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,linear_cka,0.7686639179863156,0.7686796005155992,,empirical,,,,EMPIRICAL,0.7686796005155992,-1.5682529283633784e-05,-2.0401906429043487e-05,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cvp_within_raw,6472.6100932897625,6590.897511015902,,empirical,,,,EMPIRICAL,6590.897511015902,-118.28741772613921,-0.01794708801471057,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_raw,4706.2998041860565,4824.587221912196,,empirical,,,,EMPIRICAL,4824.587221912196,-118.28741772613921,-0.024517624469281896,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,mean_norm,169.33657416634472,169.6419030570891,,empirical,,,,EMPIRICAL,169.6419030570891,-0.3053288907443914,-0.0017998435837025474,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_rank_covariance_entropy,1.1027353488630376,1.4004463081354368,,empirical,,,,EMPIRICAL,1.4004463081354368,-0.2977109592723992,-0.21258291556266337,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_rank_singular_entropy,2.8899868650896403,99.12620998870568,,empirical,,,,EMPIRICAL,99.12620998870568,-96.23622312361604,-0.9708453812022176,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,concept_participation_ratio,1.027220469208249,1.0794990980745012,,empirical,,,,EMPIRICAL,1.0794990980745012,-0.05227862886625223,-0.04842859893028298,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cvp_within_ratio,0.9820529119852894,1.0,,empirical,,,,EMPIRICAL,1.0,-0.017947088014710566,-0.017947088014710566,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_ratio,0.975482375530718,1.0,,empirical,,,,EMPIRICAL,1.0,-0.024517624469281962,-0.024517624469281962,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,lfs_direct,0.8971593575017662,0.7335823842752519,,empirical,,,,EMPIRICAL,0.7335823842752519,0.16357697322651432,0.22298378032635202,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,ss_language,8357542.76796853,7466876.775473894,,empirical,,,,EMPIRICAL,7466876.775473894,890665.9924946362,0.11928226744281703,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,ss_concept,958018.2837948704,2711771.097662876,,empirical,,,,EMPIRICAL,2711771.097662876,-1753752.8138680055,-0.6467186022372858,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,ss_residual,6658838.9482366005,5795752.126863237,,empirical,,,,EMPIRICAL,5795752.126863237,863086.821373364,0.14891713835948361,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,language_share_total,0.5231835166246325,0.4674276827595334,,empirical,,,,EMPIRICAL,0.4674276827595334,0.05575583386509908,0.11928226744281742,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_share_total,0.05997209809413,0.1697573052923975,,empirical,,,,EMPIRICAL,0.1697573052923975,-0.1097852071982675,-0.6467186022372857,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,residual_share_total,0.4168443852812375,0.362815011948069,,empirical,,,,EMPIRICAL,0.362815011948069,0.05402937333316854,0.1489171383594843,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,lfs_vc_reml,0.9536569210648582,0.7829806811785003,,empirical,,,,EMPIRICAL,0.7829806811785003,0.17067623988635794,0.21798269611130797,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,mexa_external,0.1827777777777777,0.6183333333333333,,empirical,,,,EMPIRICAL,0.6183333333333333,-0.4355555555555556,-0.7044025157232705,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,aar10,-0.1994090832749588,-0.0199133045920484,,empirical,,,,EMPIRICAL,-0.0199133045920484,-0.1794957786829104,-9.013861956120785,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,mean_alignment_margin,-0.0871815078957852,0.0960985282270363,,empirical,,,,EMPIRICAL,0.0960985282270363,-0.1832800361228215,-1.9072096056436547,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,linear_cka,0.7110217902588861,0.6905590972111897,,empirical,,,,EMPIRICAL,0.6905590972111897,0.020462693047696434,0.02963206643766572,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,cvp_within_raw,1953.0403159055056,2181.416211416951,,empirical,,,,EMPIRICAL,2181.416211416951,-228.37589551144515,-0.10469157344489631,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,cpres_shared_raw,245.64571379355664,695.3259224776609,,empirical,,,,EMPIRICAL,695.3259224776609,-449.6802086841043,-0.6467186022372859,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,mean_norm,62.33211556358573,62.885823809054905,,empirical,,,,EMPIRICAL,62.885823809054905,-0.5537082454691742,-0.008804977209974085,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_covariance_entropy,7.944373897180478,125.09444899190116,,empirical,,,,EMPIRICAL,125.09444899190116,-117.15007509472068,-0.9364929942039649,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_singular_entropy,8.681911643587245,249.2102968759412,,empirical,,,,EMPIRICAL,249.2102968759412,-240.52838523235394,-0.9651623076878353,9
bloom-7b1,17,13,300,4096,rank,concept_main_effect_projection,rank=9,standardized,concept_participation_ratio,7.225811855020216,56.55080126613869,,empirical,,,,EMPIRICAL,56.55080126613869,-49.32498941111847,-0.8722244125063022,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,lfs_direct,0.7217966184543954,0.7217704907223468,,empirical,,,,EMPIRICAL,0.7217704907223468,2.6127732048575325e-05,3.619950162055909e-05,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_language,492928.4432564013,492928.4432564016,,empirical,,,,EMPIRICAL,492928.4432564016,-2.9103830456733704e-10,-5.90427086423882e-16,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_concept,189990.305118901,190015.0264372396,,empirical,,,,EMPIRICAL,190015.0264372396,-24.721318338619312,-0.00013010191247577233,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_residual,243007.05175153003,243007.05175153023,,empirical,,,,EMPIRICAL,243007.05175153023,-2.0372681319713593e-10,-8.383576185494504e-16,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,language_share_total,0.5323627910453305,0.5323485778560464,,empirical,,,,EMPIRICAL,0.5323485778560464,1.4213189284073557e-05,2.669902743295574e-05,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_share_total,0.2051895574060862,0.205210777505341,,empirical,,,,EMPIRICAL,0.205210777505341,-2.122009925481505e-05,-0.00010340635863661087,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,residual_share_total,0.2624476515485832,0.2624406446386126,,empirical,,,,EMPIRICAL,0.2624406446386126,7.006909970574959e-06,2.669902743236914e-05,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,lfs_vc_reml,0.7578908715067622,0.7578642677830812,,empirical,,,,EMPIRICAL,0.7578642677830812,2.660372368090691e-05,3.5103546653187146e-05,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mexa_external,0.0330555555555555,0.075,,empirical,,,,EMPIRICAL,0.075,-0.0419444444444445,-0.55925925925926,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,aar10,-0.023935814711769,-0.02364404485142,,empirical,,,,EMPIRICAL,-0.02364404485142,-0.0002917698603490011,-0.012340099258925158,9
salamandra-2b,6,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_alignment_margin,-0.0122904979504159,-0.0120693979873106,,empirical,,,,EMPIRICAL,-0.0120693979873106,-0.00022109996310529928,-0.01831905479774195,9
