model,layer,n_languages,n_concepts,raw_lfs,depth_from_layer0,analytic_null,excess_over_null,var_language_share_total,var_concept_share_total,residual_share_total
Qwen3-0.6B-Base,12,128,300,0.746281772771865,0.187127403271237,0.2981220657276995,0.4481597070441655,0.47048389796706414,0.15995344504826495,0.36956265698467095
Qwen3-0.6B-Base,13,128,300,0.7409402955387898,0.1924688805043122,0.2981220657276995,0.4428182298110903,0.4611225938224595,0.16122524796571697,0.3776521582118235
Qwen3-0.6B-Base,14,128,300,0.7447247967727996,0.18868437927030246,0.2981220657276995,0.44660273104510007,0.457509755046602,0.15682423387008365,0.38566601108331433
Qwen3-0.6B-Base,15,128,300,0.7564593464950843,0.17694982954801775,0.2981220657276995,0.4583372807673848,0.47565083891328114,0.1531348864758255,0.37121427461089335
Qwen3-0.6B-Base,16,128,300,0.7600288917812701,0.17338028426183194,0.2981220657276995,0.4619068260535706,0.4779786909419933,0.15091673146985835,0.37110457758814835
Qwen3-0.6B-Base,17,128,300,0.8238370517133966,0.10957212432970542,0.2981220657276995,0.5257149859856971,0.5677622648797789,0.12140589489036069,0.3108318402298605
Qwen3-0.6B-Base,18,128,300,0.8041160000040166,0.1292931760390854,0.2981220657276995,0.5059939342763171,0.5371215139700912,0.1308436974762775,0.3320347885536312
Qwen3-0.6B-Base,19,128,300,0.8785478475341966,0.05486132850890546,0.2981220657276995,0.5804257818064971,0.651319801462587,0.09003970819944655,0.2586404903379665
Qwen3-0.6B-Base,20,128,300,0.8784933474143485,0.05491582862875355,0.2981220657276995,0.580371281686649,0.638379210540499,0.08829585469411824,0.27332493476538283
Qwen3-0.6B-Base,21,128,300,0.9073890378252271,0.026020138217874966,0.2981220657276995,0.6092669720975276,0.6867379128535409,0.0700906184889482,0.24317146865751094
Qwen3-0.6B-Base,22,128,300,0.9351881014469338,-0.0017789254038317326,0.2981220657276995,0.6370660357192343,0.7471671784170082,0.051781372426381034,0.20105144915661077
Qwen3-0.6B-Base,23,128,300,0.9426341942084785,-0.009225018165376464,0.2981220657276995,0.644512128480779,0.7612871993993922,0.046329587766533044,0.1923832128340748
Qwen3-0.6B-Base,24,128,300,0.9421176289464064,-0.008708452903304353,0.2981220657276995,0.6439955632187069,0.7550878610392785,0.04639152735058964,0.1985206116101319
Qwen3-0.6B-Base,25,128,300,0.9462315700972408,-0.012822394054138764,0.2981220657276995,0.6481095043695413,0.7626893513258719,0.04333887202699413,0.193971776647134
Qwen3-0.6B-Base,26,128,300,0.9453778135470056,-0.011968637503903534,0.2981220657276995,0.6472557478193061,0.7452320430143022,0.04305813297177535,0.21170982401392235
Qwen3-0.6B-Base,27,128,300,0.9548704402084627,-0.02146126416536065,0.2981220657276995,0.6567483744807632,0.7598752790188925,0.03591360188206008,0.20421111909904746
Qwen3-0.6B-Base,28,128,300,0.9584904807025696,-0.025081304659467563,0.2981220657276995,0.6603684149748701,0.765885699013233,0.03316834944413087,0.2009459515426361
Qwen3-1.7B-Base,0,128,300,0.9274184630403329,0.0,0.2981220657276995,0.6292963973126334,0.6018552966910719,0.047102342903491044,0.3510423604054371
Qwen3-1.7B-Base,1,128,300,0.9612128662560515,-0.03379440321571858,0.2981220657276995,0.663090800528352,0.7124457813227708,0.028748813895003566,0.25880540478222563
Qwen3-1.7B-Base,2,128,300,0.8917238303766907,0.035694632663642256,0.2981220657276995,0.5936017646489912,0.6212641909614837,0.07543603145944587,0.3032997775790704
Qwen3-1.7B-Base,3,128,300,0.8356154239085544,0.09180303913177856,0.2981220657276995,0.5374933581808549,0.5494917116110505,0.10809752847361329,0.34241075991533626
Qwen3-1.7B-Base,4,128,300,0.8443192528349451,0.0830992102053878,0.2981220657276995,0.5461971871072456,0.5495994433999017,0.10133850637979164,0.34906205022030656
Qwen3-1.7B-Base,5,128,300,0.8203288688360739,0.10708959420425901,0.2981220657276995,0.5222068031083744,0.5304699885742045,0.11618528436147002,0.35334472706432546
Qwen3-1.7B-Base,6,128,300,0.7884617597451117,0.13895670329522125,0.2981220657276995,0.4903396940174122,0.49432414932811597,0.13262337630447474,0.3730524743674093
Qwen3-1.7B-Base,7,128,300,0.7621956977092945,0.1652227653310384,0.2981220657276995,0.464073631981595,0.47471318654670414,0.14811004372527029,0.3771767697280256
Qwen3-1.7B-Base,8,128,300,0.7205287623939844,0.20688970064634848,0.2981220657276995,0.42240669666628494,0.42939260924950007,0.16654836030017714,0.40405903045032276
Qwen3-1.7B-Base,9,128,300,0.7656131610919301,0.1618053019484028,0.2981220657276995,0.4674910953642306,0.4886083022107276,0.1495838384701697,0.3618078593191027
Qwen3-1.7B-Base,10,128,300,0.7632057788460729,0.16421268419426005,0.2981220657276995,0.4650837131183734,0.4974269888689833,0.1543329986157378,0.3482400125152789
Qwen3-1.7B-Base,11,128,300,0.7448428097677888,0.1825756532725441,0.2981220657276995,0.4467207440400893,0.4776262199663077,0.16361809857012521,0.35875568146356707
Qwen3-1.7B-Base,12,128,300,0.7220118397455643,0.20540662329476866,0.2981220657276995,0.42388977401786476,0.4486660360811782,0.17274487629290056,0.3785890876259212
Qwen3-1.7B-Base,13,128,300,0.7145470310109636,0.2128714320293693,0.2981220657276995,0.4164249652832641,0.43690797364258827,0.1745394954266445,0.38855253093076725
Qwen3-1.7B-Base,14,128,300,0.7217285076244682,0.20568995541586477,0.2981220657276995,0.42360644189676866,0.43669113400904475,0.16837175237518706,0.3949371136157682
Qwen3-1.7B-Base,15,128,300,0.7427888450484369,0.18462961799189603,0.2981220657276995,0.4446667793207374,0.46186085101179586,0.15993207720817246,0.3782070717800317
Qwen3-1.7B-Base,16,128,300,0.7305809679181617,0.1968374951221712,0.2981220657276995,0.43245890219046224,0.44883605196518395,0.16551892260275697,0.3856450254320591
Qwen3-1.7B-Base,17,128,300,0.8029296626218465,0.12448880041848642,0.2981220657276995,0.504807596894147,0.5439865687892947,0.13351557630892985,0.3224978549017754
Qwen3-1.7B-Base,18,128,300,0.7789193291728334,0.14849913386749958,0.2981220657276995,0.48079726344513385,0.5104061917111226,0.1448685878390833,0.34472522044979415
Qwen3-1.7B-Base,19,128,300,0.8733942471049497,0.0540242159353832,0.2981220657276995,0.5752721813772502,0.6523950776451644,0.0945700870644339,0.25303483529040177
Qwen3-1.7B-Base,20,128,300,0.8685255091562166,0.058892953884116306,0.2981220657276995,0.5704034434285171,0.6290648431781013,0.09522573498723735,0.27570942183466135
Qwen3-1.7B-Base,21,128,300,0.9020613810185417,0.02535708202179121,0.2981220657276995,0.6039393152908422,0.6890010754575996,0.07480623295375259,0.23619269158864784
Qwen3-1.7B-Base,22,128,300,0.9342400065164088,-0.006821543476075886,0.2981220657276995,0.6361179407887093,0.7553068846567476,0.05316511331851947,0.191528002024733
Qwen3-1.7B-Base,23,128,300,0.9374238878044667,-0.010005424764133797,0.2981220657276995,0.6393018220767672,0.7589486914991759,0.05066230878875551,0.1903889997120686
Qwen3-1.7B-Base,24,128,300,0.9397680700578452,-0.01234960701751231,0.2981220657276995,0.6416460043301457,0.763135925902332,0.04891116339211377,0.1879529107055542
Qwen3-1.7B-Base,25,128,300,0.9428064540349056,-0.015387990994572665,0.2981220657276995,0.6446843883072061,0.7672645223983714,0.04654463123515359,0.18619084636647507
Qwen3-1.7B-Base,26,128,300,0.9449075807205481,-0.017489117680215216,0.2981220657276995,0.6467855149928486,0.7566697832702958,0.04411729761362529,0.1992129191160789
Qwen3-1.7B-Base,27,128,300,0.9539704316654997,-0.026551968625166733,0.2981220657276995,0.6558483659378002,0.76470063324116,0.0368972023501372,0.19840216440870279
Qwen3-1.7B-Base,28,128,300,0.960459204890137,-0.0330407418498041,0.2981220657276995,0.6623371391624375,0.7800107388058583,0.03211197794719786,0.18787728324694392
Qwen3-4B-Base,0,128,300,0.9164881916778015,0.0,0.2981220657276995,0.618366125950102,0.5592974295034533,0.050964038764409164,0.3897385317321375
Qwen3-4B-Base,1,128,300,0.9670761259115478,-0.0505879342337463,0.2981220657276995,0.6689540601838483,0.7419560928860183,0.02525971671393894,0.23278419040004275
Qwen3-4B-Base,2,128,300,0.9403272483788814,-0.023839056701079886,0.2981220657276995,0.6422051826511819,0.6613951384443131,0.04197184319378621,0.29663301836190065
Qwen3-4B-Base,3,128,300,0.9344514964049343,-0.01796330472713281,0.2981220657276995,0.6363294306772348,0.6513975358581081,0.04569325843586579,0.3029092057060261
Qwen3-4B-Base,4,128,300,0.9160086772332792,0.00047951444452232206,0.2981220657276995,0.6178866115055797,0.6095381893049845,0.055890211598420864,0.3345715990965947
Qwen3-4B-Base,5,128,300,0.939966013090972,-0.023477821413170563,0.2981220657276995,0.6418439473632725,0.6787099919041587,0.04334802131304006,0.27794198678280124
Qwen3-4B-Base,6,128,300,0.9263591767198109,-0.00987098504200945,0.2981220657276995,0.6282371109921114,0.6358998842175159,0.05055079301245864,0.31354932277002545
Qwen3-4B-Base,7,128,300,0.851125673622879,0.06536251805492244,0.2981220657276995,0.5530036078951795,0.5319516721525422,0.0930461262198777,0.3750022016275801
Qwen3-4B-Base,8,128,300,0.788430148712331,0.12805804296547052,0.2981220657276995,0.49030808298463147,0.4658349161708872,0.125003621563485,0.40916146226562783
Qwen3-4B-Base,9,128,300,0.717462695318015,0.1990254963597865,0.2981220657276995,0.4193406295903155,0.4071909732451788,0.1603520863485909,0.4324569404062303
Qwen3-4B-Base,10,128,300,0.680627856153417,0.23586033552438446,0.2981220657276995,0.38250579042571753,0.39518871189533517,0.18543505823472192,0.41937622986994294
Qwen3-4B-Base,11,128,300,0.6777597363983128,0.23872845527948872,0.2981220657276995,0.37963767067061327,0.41122556448002634,0.19551682872456655,0.3932576067954071
Qwen3-4B-Base,12,128,300,0.6613621447327899,0.2551260469450116,0.2981220657276995,0.36324007900509037,0.40687798123199975,0.20833409958098756,0.3847879191870127
Qwen3-4B-Base,13,128,300,0.6548617055920298,0.26162648608577166,0.2981220657276995,0.3567396398643303,0.40024545792068406,0.21094535458657782,0.38880918749273813
