model,flores_code,mexa_shared,aar_shared,q_L,r_content,log_tokens,macro_family_g,script_g,fertility,acc_native,acc_trans,acc
Qwen3-0.6B-Base,ces_Latn,0.702,-0.031590544159262914,0.2858426657658817,0.4775883539978843,10.755192300065602,Balto-Slavic,Latn,2.0635,,0.49,0.49
Qwen3-0.6B-Base,fra_Latn,0.8873333333333333,-0.015994873288620832,0.2858426657658817,0.7510259466284437,11.504243358607456,Indo-European,Latn,1.2989,0.4343675417661098,0.54,0.4871837708830549
Qwen3-0.6B-Base,mal_Mlym,0.008666666666666666,-0.15728898000327854,0.2858426657658817,,9.322334431411548,Dravidian,other,6.2127,,0.2966666666666667,0.2966666666666667
Qwen3-0.6B-Base,por_Latn,0.92,0.007792848475271943,0.2858426657658817,0.7038339489136546,11.136535917638877,Indo-European,Latn,1.286,0.41560798548094374,0.5366666666666666,0.4761373260738052
Qwen3-0.6B-Base,swh_Latn,0.026,-0.2146737725654844,0.2858426657658817,0.2264330531499917,7.487255902011655,Atlantic-Congo,Latn,1.7453,,0.2833333333333333,0.2833333333333333
Qwen3-0.6B-Base,tur_Latn,0.5066666666666667,-0.07739813690605898,0.2858426657658817,0.44967734830956124,10.808162253319553,Turkic,Latn,1.4769,0.3704379562043796,0.4166666666666667,0.39355231143552316
Qwen3-0.6B-Base,yor_Latn,0.012666666666666666,-0.21625907356495627,0.2858426657658817,,4.632892380992985,Atlantic-Congo,Latn,2.3489,,0.2633333333333333,0.2633333333333333
Qwen3-0.6B-Base,als_Latn,0.11133333333333334,-0.1295057151111479,0.2858426657658817,,9.562161153905935,Indo-European,Latn,1.8695,,0.37333333333333335,0.37333333333333335
Qwen3-0.6B-Base,azj_Latn,0.108,-0.10083603617012357,0.2858426657658817,0.36112526188054633,9.545721659518483,Turkic,Latn,2.1428,,0.36666666666666664,0.36666666666666664
Qwen3-0.6B-Base,hrv_Latn,0.5606666666666666,-0.06442989120610058,0.2858426657658817,,7.610626216540094,Balto-Slavic,Latn,1.7484,,0.49666666666666665,0.49666666666666665
Qwen3-0.6B-Base,jpn_Jpan,0.712,-0.06629677686974425,0.2858426657658817,0.5499885569846433,11.032916144087627,other,other,3.1242,0.46706586826347307,0.5,0.48353293413173654
Qwen3-0.6B-Base,kir_Cyrl,0.029333333333333333,-0.16330679956015903,0.2858426657658817,,8.70022124395045,Turkic,Cyrl,2.5432,,0.36,0.36
Qwen3-0.6B-Base,mar_Deva,0.043333333333333335,-0.11269317317732458,0.2858426657658817,0.35053790137922436,9.291197362643686,Indo-European,Deva,4.3906,,0.35,0.35
Qwen3-0.6B-Base,tam_Taml,0.013333333333333334,-0.14673420456995206,0.2858426657658817,0.3015719312609387,9.641283555217916,Dravidian,other,4.9487,0.30727272727272725,0.35,0.3286363636363636
Qwen3-0.6B-Base,ukr_Cyrl,0.64,-0.053099172170093925,0.2858426657658817,0.5464420395246102,10.582360317494818,Balto-Slavic,Cyrl,2.3475,0.4727272727272727,0.45,0.46136363636363636
Qwen3-0.6B-Base,zho_Hans,0.8573333333333333,-0.052664479076373234,0.2858426657658817,0.7694560776675988,11.356131798505956,Sino-Tibetan,other,2.9106,0.5302752293577981,0.6366666666666667,0.5834709480122324
Qwen3-0.6B-Base,amh_Ethi,0.008,-0.1668617803865582,0.2858426657658817,0.056200424124254474,8.5541337799261,Afro-Asiatic,other,5.9294,,0.2966666666666667,0.2966666666666667
Qwen3-0.6B-Base,dan_Latn,0.75,-0.053344587070607546,0.2858426657658817,,10.360245901721395,Indo-European,Latn,1.4893,,0.46,0.46
Qwen3-0.6B-Base,hun_Latn,0.3933333333333333,-0.07593962191231544,0.2858426657658817,,10.637669631397417,Uralic,Latn,1.8957,0.30727272727272725,0.45666666666666667,0.38196969696969696
Qwen3-0.6B-Base,kor_Hang,0.6326666666666667,-0.06611420404184358,0.2858426657658817,0.5509191151150261,10.393846195528992,other,other,3.2567,0.444,0.49333333333333335,0.4686666666666667
Qwen3-0.6B-Base,mkd_Cyrl,0.4593333333333333,-0.0586451460372628,0.2858426657658817,,9.301746425904852,Balto-Slavic,Cyrl,2.0778,,0.41333333333333333,0.41333333333333333
Qwen3-0.6B-Base,ron_Latn,0.7366666666666667,-0.04448115468133316,0.2858426657658817,0.5330620674851486,10.598220789235437,Indo-European,Latn,1.5856,,0.52,0.52
Qwen3-0.6B-Base,som_Latn,0.025333333333333333,-0.20304885756536536,0.2858426657658817,0.28621453941426606,3.7819706739125523,Afro-Asiatic,Latn,1.7642,,0.26666666666666666,0.26666666666666666
Qwen3-0.6B-Base,tel_Telu,0.010666666666666666,-0.12196025862735863,0.2858426657658817,0.23192726123103508,9.195061276656201,Dravidian,other,6.8005,0.3248175182481752,0.2733333333333333,0.29907542579075425
Qwen3-0.6B-Base,urd_Arab,0.09666666666666666,-0.09817014555876431,0.2858426657658817,0.34408696353576734,9.431854501264098,Indo-European,Arab,3.0968,0.3409090909090909,0.39,0.3654545454545455
Qwen3-0.6B-Base,zho_Hant,,,,,11.356131798505956,Sino-Tibetan,other,2.9106,,0.6066666666666667,0.6066666666666667
Qwen3-0.6B-Base,ben_Beng,0.072,-0.1217171824826004,0.2858426657658817,0.3230872042726093,9.981044874347496,Indo-European,other,4.9675,0.3248175182481752,0.4166666666666667,0.37074209245742096
Qwen3-0.6B-Base,deu_Latn,0.8866666666666667,0.002619573079465033,0.2858426657658817,0.6613452793046675,11.552705133249123,Indo-European,Latn,1.291,0.3669064748201439,0.55,0.45845323741007193
Qwen3-0.6B-Base,hye_Armn,0.024666666666666667,-0.14365863330374223,0.2858426657658817,0.2856075420970173,9.379338026785135,Indo-European,other,4.5443,,0.31,0.31
Qwen3-0.6B-Base,kan_Knda,0.014666666666666666,-0.12876380900743167,0.2858426657658817,,9.094221311622814,Dravidian,other,6.3937,,0.30333333333333334,0.30333333333333334
Qwen3-0.6B-Base,lao_Laoo,0.012,-0.1581290152452946,0.2858426657658817,,8.225972821174405,Tai-Kadai,other,5.355,,0.22,0.22
Qwen3-0.6B-Base,rus_Cyrl,0.8033333333333333,-0.04709953881550595,0.2858426657658817,0.6292193576888571,11.867586387163913,Balto-Slavic,Cyrl,1.6852,0.4438405797101449,0.5633333333333334,0.5035869565217391
Qwen3-0.6B-Base,zsm_Latn,0.758,-0.0585013184206259,0.2858426657658817,,7.287263587861631,Austronesian,Latn,1.3675,0.3592814371257485,0.5466666666666666,0.45297405189620754
Qwen3-0.6B-Base,arb_Arab,0.7093333333333334,-0.05675510701108222,0.2858426657658817,0.4926129541335259,10.841073612355865,Afro-Asiatic,Arab,1.7374,0.39855072463768115,0.51,0.4542753623188406
Qwen3-0.6B-Base,ell_Grek,0.20466666666666666,-0.10561537325892068,0.2858426657658817,0.4299610587129096,10.634956550916772,Indo-European,other,3.8961,0.3351449275362319,0.4066666666666667,0.3709057971014493
Qwen3-0.6B-Base,guj_Gujr,0.018666666666666668,-0.12588886761534127,0.2858426657658817,,9.053743034427566,Indo-European,other,6.8984,,0.2866666666666667,0.2866666666666667
Qwen3-0.6B-Base,kat_Geor,0.016,-0.14025752989118875,0.2858426657658817,0.3004391656444054,9.417907523376437,other,other,4.4992,0.306,0.31666666666666665,0.31133333333333335
Qwen3-0.6B-Base,pan_Guru,0.005333333333333333,-0.11986727616220645,0.2858426657658817,,8.861860543889303,Indo-European,other,6.8486,,0.25666666666666665,0.25666666666666665
Qwen3-0.6B-Base,spa_Latn,0.9253333333333333,0.003727583674697653,0.2858426657658817,0.6735705276526313,11.572692346038526,Indo-European,Latn,1.2347,0.46,0.49333333333333335,0.4766666666666667
Qwen3-0.6B-Base,uzn_Latn,0.04,-0.15257003724806148,0.2858426657658817,0.26429436123032707,7.876511046298704,Turkic,Latn,1.8354,,0.4066666666666667,0.4066666666666667
Qwen3-0.6B-Base,arb_Latn,,,,,10.841073612355865,Afro-Asiatic,Latn,1.7374,,0.25666666666666665,0.25666666666666665
Qwen3-0.6B-Base,eng_Latn,,,0.2858426657658817,,12.454382979077453,Indo-European,Latn,1.0,,0.54,0.54
Qwen3-0.6B-Base,kaz_Cyrl,0.06066666666666667,-0.12081953267244662,0.2858426657658817,,9.447543326977344,Turkic,Cyrl,2.7857,,0.3333333333333333,0.3333333333333333
Qwen3-0.6B-Base,lit_Latn,0.19066666666666668,-0.10883439498438816,0.2858426657658817,,10.153726802927073,Balto-Slavic,Latn,1.9958,,0.3566666666666667,0.3566666666666667
Qwen3-0.6B-Base,mya_Mymr,0.006,-0.13690948901573516,0.2858426657658817,0.097216767320849,8.94576714414124,Sino-Tibetan,other,7.053,,0.29333333333333333,0.29333333333333333
Qwen3-0.6B-Base,pbt_Arab,0.007333333333333333,-0.1705713934715718,0.2858426657658817,,8.559915920992061,Indo-European,Arab,2.9847,,0.2633333333333333,0.2633333333333333
Qwen3-0.6B-Base,srp_Cyrl,0.26466666666666666,-0.1032366867448547,0.2858426657658817,,9.664593347362308,Balto-Slavic,Cyrl,2.2577,,0.4766666666666667,0.4766666666666667
Qwen3-0.6B-Base,tha_Thai,0.5893333333333334,-0.06500858860716252,0.2858426657658817,0.656159482695147,10.196379987855126,Tai-Kadai,other,2.5147,,0.51,0.51
Qwen3-0.6B-Base,vie_Latn,0.8413333333333334,-0.04223299764282119,0.2858426657658817,0.6970459156918151,10.743353922054286,other,Latn,1.2567,0.43636363636363634,0.55,0.49318181818181817
Qwen3-0.6B-Base,bul_Cyrl,0.6253333333333333,-0.042870493660417626,0.2858426657658817,,10.360175858097726,Balto-Slavic,Cyrl,2.0365,0.3927272727272727,0.51,0.45136363636363636
Qwen3-0.6B-Base,est_Latn,0.104,-0.15350851923461428,0.2858426657658817,,9.944761723531126,Uralic,Latn,1.7888,0.28125,0.44333333333333336,0.3622916666666667
Qwen3-0.6B-Base,ind_Latn,0.864,-0.028137761730609695,0.2858426657658817,0.6296154428661391,10.081454105942349,Austronesian,Latn,1.3162,0.4690909090909091,0.5366666666666666,0.5028787878787879
Qwen3-0.6B-Base,nld_Latn,0.84,-0.015724055930882625,0.2858426657658817,0.6531787100625414,10.903264809073452,Indo-European,Latn,1.3473,0.30490018148820325,0.55,0.4274500907441017
Qwen3-0.6B-Base,pes_Arab,0.36733333333333335,-0.08151035833261493,0.2858426657658817,0.4708569280589327,10.662263375070816,Indo-European,Arab,2.6158,0.3686131386861314,0.5033333333333333,0.43597323600973237
Qwen3-0.6B-Base,sin_Sinh,,,,,8.944625322846782,Indo-European,other,6.5211,,0.31666666666666665,0.31666666666666665
Qwen3-0.6B-Base,cat_Latn,0.8033333333333333,-0.023632909018884863,0.2858426657658817,,10.097961053275002,Indo-European,Latn,1.4294,,0.5333333333333333,0.5333333333333333
Qwen3-0.6B-Base,eus_Latn,0.046,-0.20432522989092747,0.2858426657658817,,9.101082328203272,other,Latn,1.6796,,0.35333333333333333,0.35333333333333333
Qwen3-0.6B-Base,heb_Hebr,0.5293333333333333,-0.07488023633851093,0.2858426657658817,0.44592401332104814,9.693476506485494,Afro-Asiatic,other,1.8212,0.45454545454545453,0.39,0.42227272727272724
Qwen3-0.6B-Base,isl_Latn,0.06533333333333333,-0.15808965224999605,0.2858426657658817,,9.371177412080817,Indo-European,Latn,2.027,,0.38,0.38
Qwen3-0.6B-Base,khk_Cyrl,0.010666666666666666,-0.15370407169855316,0.2858426657658817,,9.267328434893145,other,Cyrl,2.8953,,0.27666666666666667,0.27666666666666667
Qwen3-0.6B-Base,nob_Latn,0.744,-0.04708501349506749,0.2858426657658817,,10.265445888776227,Indo-European,Latn,1.4828,,0.43666666666666665,0.43666666666666665
Qwen3-0.6B-Base,plt_Latn,0.03,-0.20190836560759393,0.2858426657658817,,8.15437957359287,Austronesian,Latn,1.752,,0.29333333333333333,0.29333333333333333
Qwen3-0.6B-Base,slk_Latn,0.6086666666666667,-0.0463034978299413,0.2858426657658817,,10.215972316299656,Balto-Slavic,Latn,1.9416,,0.43666666666666665,0.43666666666666665
Qwen3-1.7B-Base,fin_Latn,0.7586666666666667,-0.037732848648686194,0.2937551398184892,,10.461273505456898,Uralic,Latn,1.7471,0.4047186932849365,0.5566666666666666,0.48069267997580156
Qwen3-1.7B-Base,hin_Deva,0.62,-0.04210871672148131,0.2937551398184892,0.5173986289133091,10.225085947081105,Indo-European,Deva,4.2175,0.4460694698354662,0.52,0.4830347349177331
Qwen3-1.7B-Base,ita_Latn,0.9586666666666667,0.02066356368416417,0.2937551398184892,0.6614373115148253,11.218657350111846,Indo-European,Latn,1.3051,0.6259124087591241,0.6933333333333334,0.6596228710462287
Qwen3-1.7B-Base,khm_Khmr,0.09533333333333334,-0.08787467584174179,0.2937551398184892,0.38656859601451526,8.873125289337338,other,other,5.2412,,0.3933333333333333,0.3933333333333333
Qwen3-1.7B-Base,lvs_Latn,0.7326666666666667,-0.039377354125062936,0.2937551398184892,,9.894602930159628,Balto-Slavic,Latn,2.1688,,0.6133333333333333,0.6133333333333333
Qwen3-1.7B-Base,npi_Deva,0.36733333333333335,-0.05814650216267305,0.2937551398184892,,9.314204818644845,Indo-European,Deva,4.2745,,0.45666666666666667,0.45666666666666667
Qwen3-1.7B-Base,pol_Latn,0.8893333333333333,-0.007224030311419815,0.2937551398184892,0.5735909454544713,11.069183544489329,Balto-Slavic,Latn,1.7446,0.48175182481751827,0.67,0.5758759124087591
Qwen3-1.7B-Base,slv_Latn,0.7833333333333333,-0.04002967216653892,0.2937551398184892,,9.903501694149961,Balto-Slavic,Latn,1.791,,0.6566666666666666,0.6566666666666666
Qwen3-1.7B-Base,swe_Latn,0.9273333333333333,0.013735298042563026,0.2937551398184892,0.5962122972448188,10.585304823582218,Indo-European,Latn,1.4982,,0.6866666666666666,0.6866666666666666
Qwen3-1.7B-Base,afr_Latn,0.8426666666666667,-0.023635742051174417,0.2937551398184892,,9.04883387717687,Indo-European,Latn,1.4949,,0.6133333333333333,0.6133333333333333
Qwen3-1.7B-Base,ces_Latn,0.906,0.012875432407168251,0.2937551398184892,0.5322254426127228,10.755192300065602,Balto-Slavic,Latn,2.0635,,0.67,0.67
Qwen3-1.7B-Base,fra_Latn,0.9366666666666666,0.00031628866640941075,0.2937551398184892,0.681177845492416,11.504243358607456,Indo-European,Latn,1.2989,0.5202863961813843,0.7433333333333333,0.6318098647573588
Qwen3-1.7B-Base,mal_Mlym,0.19933333333333333,-0.0766959336058167,0.2937551398184892,,9.322334431411548,Dravidian,other,6.2127,,0.44333333333333336,0.44333333333333336
Qwen3-1.7B-Base,por_Latn,0.9646666666666667,0.03064755848817806,0.2937551398184892,0.6435862556310352,11.136535917638877,Indo-European,Latn,1.286,0.5045372050816697,0.7166666666666667,0.6106019358741681
Qwen3-1.7B-Base,swh_Latn,0.03133333333333333,-0.19605283688896383,0.2937551398184892,0.29123487675170867,7.487255902011655,Atlantic-Congo,Latn,1.7453,,0.29333333333333333,0.29333333333333333
Qwen3-1.7B-Base,tur_Latn,0.7993333333333333,-0.031853422563980854,0.2937551398184892,0.48927631063834937,10.808162253319553,Turkic,Latn,1.4769,0.46715328467153283,0.5966666666666667,0.5319099756690997
Qwen3-1.7B-Base,yor_Latn,0.012666666666666666,-0.19261620977642666,0.2937551398184892,,4.632892380992985,Atlantic-Congo,Latn,2.3489,,0.25333333333333335,0.25333333333333335
Qwen3-1.7B-Base,als_Latn,0.5953333333333334,-0.06160846176744977,0.2937551398184892,,9.562161153905935,Indo-European,Latn,1.8695,,0.52,0.52
Qwen3-1.7B-Base,azj_Latn,0.494,-0.05479508481230504,0.2937551398184892,0.37769846985989497,9.545721659518483,Turkic,Latn,2.1428,,0.5666666666666667,0.5666666666666667
Qwen3-1.7B-Base,hrv_Latn,0.868,-0.006534578542079972,0.2937551398184892,,7.610626216540094,Balto-Slavic,Latn,1.7484,,0.6,0.6
Qwen3-1.7B-Base,jpn_Jpan,0.8433333333333334,-0.032969241309390405,0.2937551398184892,0.5472016155979715,11.032916144087627,other,other,3.1242,0.6227544910179641,0.6466666666666666,0.6347105788423153
Qwen3-1.7B-Base,kir_Cyrl,0.11333333333333333,-0.1289881275324854,0.2937551398184892,,8.70022124395045,Turkic,Cyrl,2.5432,,0.45666666666666667,0.45666666666666667
Qwen3-1.7B-Base,mar_Deva,0.5106666666666667,-0.04777585165104121,0.2937551398184892,0.43641093650454177,9.291197362643686,Indo-European,Deva,4.3906,,0.52,0.52
Qwen3-1.7B-Base,tam_Taml,0.22,-0.0749398445855319,0.2937551398184892,0.41554553867027266,9.641283555217916,Dravidian,other,4.9487,0.3418181818181818,0.53,0.4359090909090909
Qwen3-1.7B-Base,ukr_Cyrl,0.886,-0.007935070933762571,0.2937551398184892,0.5654903134279158,10.582360317494818,Balto-Slavic,Cyrl,2.3475,0.5672727272727273,0.62,0.5936363636363636
Qwen3-1.7B-Base,zho_Hans,0.8913333333333333,-0.03854080103906663,0.2937551398184892,0.7760784368715054,11.356131798505956,Sino-Tibetan,other,2.9106,0.6330275229357798,0.78,0.7065137614678899
Qwen3-1.7B-Base,amh_Ethi,0.01,-0.14070581659760037,0.2937551398184892,0.09919375219266409,8.5541337799261,Afro-Asiatic,other,5.9294,,0.31666666666666665,0.31666666666666665
Qwen3-1.7B-Base,dan_Latn,0.92,0.006042885915188636,0.2937551398184892,,10.360245901721395,Indo-European,Latn,1.4893,,0.6566666666666666,0.6566666666666666
Qwen3-1.7B-Base,hun_Latn,0.8166666666666667,-0.032901385538433414,0.2937551398184892,,10.637669631397417,Uralic,Latn,1.8957,0.37272727272727274,0.5666666666666667,0.4696969696969697
Qwen3-1.7B-Base,kor_Hang,0.8253333333333334,-0.043501553135688306,0.2937551398184892,0.5394137342792842,10.393846195528992,other,other,3.2567,0.566,0.6666666666666666,0.6163333333333333
Qwen3-1.7B-Base,mkd_Cyrl,0.8246666666666667,-0.020384448350145308,0.2937551398184892,,9.301746425904852,Balto-Slavic,Cyrl,2.0778,,0.5333333333333333,0.5333333333333333
Qwen3-1.7B-Base,ron_Latn,0.908,-0.004511695933259861,0.2937551398184892,0.5721492120529268,10.598220789235437,Indo-European,Latn,1.5856,,0.63,0.63
Qwen3-1.7B-Base,som_Latn,0.022,-0.21388278679213651,0.2937551398184892,0.2965733761845249,3.7819706739125523,Afro-Asiatic,Latn,1.7642,,0.25666666666666665,0.25666666666666665
Qwen3-1.7B-Base,tel_Telu,0.14066666666666666,-0.07195885269591368,0.2937551398184892,0.3843090627907162,9.195061276656201,Dravidian,other,6.8005,0.34306569343065696,0.39666666666666667,0.3698661800486618
Qwen3-1.7B-Base,urd_Arab,0.642,-0.04920455020253526,0.2937551398184892,0.37801246177161585,9.431854501264098,Indo-European,Arab,3.0968,0.3721590909090909,0.5266666666666666,0.4494128787878787
Qwen3-1.7B-Base,zho_Hant,,,,,11.356131798505956,Sino-Tibetan,other,2.9106,,0.6866666666666666,0.6866666666666666
Qwen3-1.7B-Base,ben_Beng,0.5633333333333334,-0.045058480544261516,0.2937551398184892,0.4658507698058988,9.981044874347496,Indo-European,other,4.9675,0.4142335766423358,0.5033333333333333,0.45878345498783457
Qwen3-1.7B-Base,deu_Latn,0.9473333333333334,0.02470858236628305,0.2937551398184892,0.6619974733466424,11.552705133249123,Indo-European,Latn,1.291,0.4316546762589928,0.6533333333333333,0.542494004796163
Qwen3-1.7B-Base,hye_Armn,0.406,-0.05868812423832231,0.2937551398184892,0.39376632736301476,9.379338026785135,Indo-European,other,4.5443,,0.4533333333333333,0.4533333333333333
Qwen3-1.7B-Base,kan_Knda,0.25133333333333335,-0.06980638628117454,0.2937551398184892,,9.094221311622814,Dravidian,other,6.3937,,0.42,0.42
Qwen3-1.7B-Base,lao_Laoo,0.08133333333333333,-0.09238208132497878,0.2937551398184892,,8.225972821174405,Tai-Kadai,other,5.355,,0.3233333333333333,0.3233333333333333
Qwen3-1.7B-Base,rus_Cyrl,0.898,-0.018923433116424727,0.2937551398184892,0.5900752791117158,11.867586387163913,Balto-Slavic,Cyrl,1.6852,0.5163043478260869,0.69,0.6031521739130434
Qwen3-1.7B-Base,zsm_Latn,0.916,-0.011480455695859992,0.2937551398184892,,7.287263587861631,Austronesian,Latn,1.3675,0.4630738522954092,0.71,0.5865369261477046
Qwen3-1.7B-Base,arb_Arab,0.8726666666666667,-0.034779520232162436,0.2937551398184892,0.5318623316916553,10.841073612355865,Afro-Asiatic,Arab,1.7374,0.5126811594202898,0.65,0.581340579710145
Qwen3-1.7B-Base,ell_Grek,0.806,-0.037260267748727906,0.2937551398184892,0.47434592827632405,10.634956550916772,Indo-European,other,3.8961,0.4365942028985507,0.6066666666666667,0.5216304347826087
Qwen3-1.7B-Base,guj_Gujr,0.30466666666666664,-0.06298453561249488,0.2937551398184892,,9.053743034427566,Indo-European,other,6.8984,,0.45,0.45
Qwen3-1.7B-Base,kat_Geor,0.286,-0.0804405232556195,0.2937551398184892,0.4168161165930456,9.417907523376437,other,other,4.4992,0.404,0.45666666666666667,0.43033333333333335
Qwen3-1.7B-Base,pan_Guru,0.10266666666666667,-0.06285815793148415,0.2937551398184892,,8.861860543889303,Indo-European,other,6.8486,,0.4,0.4
Qwen3-1.7B-Base,spa_Latn,0.962,0.026072981000177676,0.2937551398184892,0.6829654664783951,11.572692346038526,Indo-European,Latn,1.2347,0.58,0.7266666666666667,0.6533333333333333
Qwen3-1.7B-Base,uzn_Latn,0.23933333333333334,-0.11878976069562774,0.2937551398184892,0.33826258499131173,7.876511046298704,Turkic,Latn,1.8354,,0.5,0.5
Qwen3-1.7B-Base,arb_Latn,,,,,10.841073612355865,Afro-Asiatic,Latn,1.7374,,0.28,0.28
Qwen3-1.7B-Base,eng_Latn,,,0.2937551398184892,,12.454382979077453,Indo-European,Latn,1.0,,0.81,0.81
Qwen3-1.7B-Base,kaz_Cyrl,0.362,-0.07967270461208162,0.2937551398184892,,9.447543326977344,Turkic,Cyrl,2.7857,,0.44,0.44
Qwen3-1.7B-Base,lit_Latn,0.71,-0.0438660675574702,0.2937551398184892,,10.153726802927073,Balto-Slavic,Latn,1.9958,,0.5466666666666666,0.5466666666666666
Qwen3-1.7B-Base,mya_Mymr,0.03133333333333333,-0.09837852246774731,0.2937551398184892,0.17200794410968787,8.94576714414124,Sino-Tibetan,other,7.053,,0.37333333333333335,0.37333333333333335
Qwen3-1.7B-Base,pbt_Arab,0.07,-0.13425098930963802,0.2937551398184892,,8.559915920992061,Indo-European,Arab,2.9847,,0.3433333333333333,0.3433333333333333
Qwen3-1.7B-Base,srp_Cyrl,0.5913333333333334,-0.040498763033273315,0.2937551398184892,,9.664593347362308,Balto-Slavic,Cyrl,2.2577,,0.6366666666666667,0.6366666666666667
Qwen3-1.7B-Base,tha_Thai,0.8566666666666667,-0.03673120955751585,0.2937551398184892,0.6422925390553696,10.196379987855126,Tai-Kadai,other,2.5147,,0.6633333333333333,0.6633333333333333
Qwen3-1.7B-Base,vie_Latn,0.92,-0.012695795803790523,0.2937551398184892,0.6382081323983525,10.743353922054286,other,Latn,1.2567,0.5127272727272727,0.6833333333333333,0.598030303030303
Qwen3-1.7B-Base,bul_Cyrl,0.892,-0.008959787540611582,0.2937551398184892,,10.360175858097726,Balto-Slavic,Cyrl,2.0365,0.52,0.65,0.585
Qwen3-1.7B-Base,est_Latn,0.6073333333333333,-0.08098308033221586,0.2937551398184892,,9.944761723531126,Uralic,Latn,1.7888,0.33035714285714285,0.5366666666666666,0.4335119047619047
Qwen3-1.7B-Base,ind_Latn,0.946,0.02066381964700498,0.2937551398184892,0.6151930119517518,10.081454105942349,Austronesian,Latn,1.3162,0.5727272727272728,0.6733333333333333,0.623030303030303
Qwen3-1.7B-Base,nld_Latn,0.938,0.014683248822242468,0.2937551398184892,0.6056207645408767,10.903264809073452,Indo-European,Latn,1.3473,0.5117967332123412,0.66,0.5858983666061706
Qwen3-1.7B-Base,pes_Arab,0.7913333333333333,-0.029647940583008056,0.2937551398184892,0.4835283968480705,10.662263375070816,Indo-European,Arab,2.6158,0.39233576642335766,0.6166666666666667,0.5045012165450122
Qwen3-1.7B-Base,sin_Sinh,,,,,8.944625322846782,Indo-European,other,6.5211,,0.35,0.35
Qwen3-1.7B-Base,cat_Latn,0.9353333333333333,0.012961138417888617,0.2937551398184892,,10.097961053275002,Indo-European,Latn,1.4294,,0.67,0.67
Qwen3-1.7B-Base,eus_Latn,0.11333333333333333,-0.15906362635093374,0.2937551398184892,,9.101082328203272,other,Latn,1.6796,,0.42,0.42
Qwen3-1.7B-Base,heb_Hebr,0.822,-0.019212437132136526,0.2937551398184892,0.4349594759843764,9.693476506485494,Afro-Asiatic,other,1.8212,0.5418181818181819,0.6066666666666667,0.5742424242424242
Qwen3-1.7B-Base,isl_Latn,0.31666666666666665,-0.09765801799711513,0.2937551398184892,,9.371177412080817,Indo-European,Latn,2.027,,0.44666666666666666,0.44666666666666666
Qwen3-1.7B-Base,khk_Cyrl,0.050666666666666665,-0.1216493820777472,0.2937551398184892,,9.267328434893145,other,Cyrl,2.8953,,0.36,0.36
Qwen3-1.7B-Base,nob_Latn,0.9193333333333333,0.00868401331090185,0.2937551398184892,,10.265445888776227,Indo-European,Latn,1.4828,,0.69,0.69
Qwen3-1.7B-Base,plt_Latn,0.023333333333333334,-0.16147845819115578,0.2937551398184892,,8.15437957359287,Austronesian,Latn,1.752,,0.2966666666666667,0.2966666666666667
Qwen3-1.7B-Base,slk_Latn,0.8653333333333333,0.0004550001991049069,0.2937551398184892,,10.215972316299656,Balto-Slavic,Latn,1.9416,,0.6633333333333333,0.6633333333333333
Qwen3-4B-Base,fin_Latn,0.8186666666666667,-0.013968079950904985,0.4134750963105809,,10.461273505456898,Uralic,Latn,1.7471,0.4519056261343013,0.79,0.6209528130671507
Qwen3-4B-Base,hin_Deva,0.6606666666666666,-0.04326553188192213,0.4134750963105809,0.6144854760630635,10.225085947081105,Indo-European,Deva,4.2175,0.5740402193784278,0.7266666666666667,0.6503534430225473
Qwen3-4B-Base,ita_Latn,0.958,0.03558041901519476,0.4134750963105809,0.671251545704549,11.218657350111846,Indo-European,Latn,1.3051,0.698905109489051,0.8666666666666667,0.7827858880778589
Qwen3-4B-Base,khm_Khmr,0.208,-0.07988103767825433,0.4134750963105809,0.4633743077945575,8.873125289337338,other,other,5.2412,,0.55,0.55
Qwen3-4B-Base,lvs_Latn,0.82,-0.01186507441580121,0.4134750963105809,,9.894602930159628,Balto-Slavic,Latn,2.1688,,0.8133333333333334,0.8133333333333334
Qwen3-4B-Base,npi_Deva,0.4786666666666667,-0.05339931636468828,0.4134750963105809,,9.314204818644845,Indo-European,Deva,4.2745,,0.6466666666666666,0.6466666666666666
Qwen3-4B-Base,pol_Latn,0.8926666666666667,-0.00146503714596015,0.4134750963105809,0.6420133044466054,11.069183544489329,Balto-Slavic,Latn,1.7446,0.5492700729927007,0.83,0.6896350364963504
Qwen3-4B-Base,slv_Latn,0.8366666666666667,-0.016242577193633104,0.4134750963105809,,9.903501694149961,Balto-Slavic,Latn,1.791,,0.8066666666666666,0.8066666666666666
Qwen3-4B-Base,swe_Latn,0.9393333333333334,0.02091201780885454,0.4134750963105809,0.6258597455931386,10.585304823582218,Indo-European,Latn,1.4982,,0.8233333333333334,0.8233333333333334
Qwen3-4B-Base,afr_Latn,0.8906666666666667,0.008867687282634058,0.4134750963105809,,9.04883387717687,Indo-European,Latn,1.4949,,0.8133333333333334,0.8133333333333334
Qwen3-4B-Base,ces_Latn,0.9113333333333333,0.02213267371145735,0.4134750963105809,0.6062977256769814,10.755192300065602,Balto-Slavic,Latn,2.0635,,0.85,0.85
Qwen3-4B-Base,fra_Latn,0.9486666666666667,0.01739179124212388,0.4134750963105809,0.6920349945165852,11.504243358607456,Indo-European,Latn,1.2989,0.6467780429594272,0.9133333333333333,0.7800556881463803
