model,model_family,language,flores_code,content,delta_matched,delta_mismatched,content_ci_lo,content_ci_hi,R_content,R_content_ci_lo,R_content_ci_hi,R_content_boot_valid_fraction,n_pairs,n_boot
Qwen2.5-3B,Qwen2.5,ron,ron_Latn,0.6633153712749481,2.6517683124542235,1.9884529411792755,0.5917895694077016,0.7374826562404632,0.6023852408559052,0.5605836354502658,0.6441059679957855,1.0,100,2000
Qwen2.5-3B,Qwen2.5,rus,rus_Cyrl,0.7102942538261413,2.512759258747101,1.8024650049209594,0.6357688475847245,0.7859080509245395,0.6450487862918386,0.6021230184011267,0.6886168984555142,1.0,100,2000
Qwen2.5-3B,Qwen2.5,som,som_Latn,0.34118822574615487,2.322866908311844,1.9816786825656891,0.26830052989721304,0.4148597387969495,0.3098477141397412,0.2509227759925661,0.36912138955888324,1.0,100,2000
Qwen2.5-3B,Qwen2.5,spa,spa_Latn,0.7991312575340271,2.5900143218040466,1.7908830642700195,0.720109522253275,0.8804448812603951,0.725725493319799,0.6872171071764855,0.7640047811838476,1.0,100,2000
Qwen2.5-3B,Qwen2.5,swa,swh_Latn,0.38083038687705995,2.363463126420975,1.9826327395439147,0.3158084217309952,0.45146950954198833,0.3458484670470495,0.2930224508919578,0.4023210724775294,1.0,100,2000
Qwen2.5-3B,Qwen2.5,swe,swe_Latn,0.7156142210960388,2.706530212163925,1.9909159910678864,0.6318893166482449,0.8000942802429198,0.6498800775659471,0.5981780291002131,0.700997499519281,1.0,100,2000
Qwen2.5-3B,Qwen2.5,tam,tam_Taml,0.21368430614471434,2.203835221529007,1.9901509153842927,0.16034713116288182,0.27066633561253545,0.1940559163836344,0.1505051010654115,0.2387203287640721,1.0,100,2000
Qwen2.5-3B,Qwen2.5,tel,tel_Telu,0.34522613167762756,2.3498535883426666,2.0046274566650393,0.28901223164796824,0.40491772484779354,0.3135147103264999,0.2712172159276616,0.3583776323466417,1.0,100,2000
Qwen2.5-3B,Qwen2.5,tha,tha_Thai,0.7508860635757446,2.664817132949829,1.9139310693740845,0.66981084176898,0.8377253099977967,0.6819119559871123,0.6338115702621513,0.7328092743417611,1.0,100,2000
Qwen2.5-3B,Qwen2.5,tur,tur_Latn,0.6382200300693512,2.6070348477363585,1.9688148176670075,0.5608358329236507,0.7154493032395839,0.5795950812860488,0.5314606957017778,0.6255568647669733,1.0,100,2000
Qwen2.5-3B,Qwen2.5,ukr,ukr_Cyrl,0.6314817535877227,2.5921966660022737,1.9607149124145509,0.5533332935869694,0.7113210183084011,0.5734757623660942,0.517362882435864,0.6322191740265599,1.0,100,2000
Qwen2.5-3B,Qwen2.5,urd,urd_Arab,0.4376489222049713,2.412785334587097,1.9751364123821258,0.3791715433299542,0.4994288251101968,0.3974478247142737,0.3592356123148926,0.4361523765714551,1.0,100,2000
Qwen2.5-3B,Qwen2.5,uzb,uzn_Latn,0.3128796017169952,2.2636859118938446,1.9508063101768494,0.250314533829689,0.37713449907302854,0.284139434123061,0.2368695049297876,0.3296826378946399,1.0,100,2000
Qwen2.5-3B,Qwen2.5,vie,vie_Latn,0.7557629668712615,2.54426594376564,1.7885029768943788,0.6741281359791755,0.8431903487443922,0.6863408817945367,0.64776525045601,0.7275513396424799,1.0,100,2000
Qwen2.5-3B,Qwen2.5,zho-CN,zho_Hans,0.8394618558883667,2.7460743844509126,1.9066125285625457,0.7543468260765076,0.9283384818136692,0.7623514457032715,0.7177775385283761,0.8055511629660147,1.0,100,2000
Qwen2.5-3B,Qwen2.5,zul,zul_Latn,0.40395045161247267,2.3953634691238403,1.9914130175113678,0.3343618378043176,0.47964281636476525,0.3668447930291785,0.31038729820128125,0.42576850578299535,1.0,100,2000
Qwen2.5-7B,Qwen2.5,amh,amh_Ethi,0.19146311759948728,0.04075792670249937,-0.15070519089698792,0.13413805094361303,0.2535021556317806,0.17930016348396638,0.12893553365226346,0.23472427538357812,1.0,100,2000
Qwen2.5-7B,Qwen2.5,arb,arb_Arab,0.6817725896835327,0.39123895168304446,-0.29053363800048826,0.6082722144424915,0.7520528473556041,0.6384620616324483,0.6001299464429116,0.6754309091416455,1.0,100,2000
Qwen2.5-7B,Qwen2.5,aze-Latn,azj_Latn,0.5276315951347351,0.3409253478050232,-0.18670624732971194,0.45567964792251586,0.6020181401371956,0.4941130827340989,0.44137450114248744,0.544646668436888,1.0,100,2000
Qwen2.5-7B,Qwen2.5,ben,ben_Beng,0.5448367953300476,0.38124853014945986,-0.16358826518058778,0.46814019456505773,0.6239030477404595,0.5102252992616029,0.46168694801615584,0.5585525085008537,1.0,100,2000
Qwen2.5-7B,Qwen2.5,ces,ces_Latn,0.7244987320899964,0.5081744039058685,-0.2163243281841278,0.6451855335235596,0.806399352043867,0.6784739679179369,0.6327221241085865,0.7241728228409464,1.0,100,2000
Qwen2.5-7B,Qwen2.5,deu,deu_Latn,0.8186501455307007,0.6083207941055297,-0.21032935142517087,0.7293295084834099,0.9085202355980873,0.7666442851770454,0.7268019105128871,0.8049521839045226,1.0,100,2000
Qwen2.5-7B,Qwen2.5,ell,ell_Grek,0.5806226718425751,0.45773087739944457,-0.12289179444313049,0.5071296892762184,0.6552326863706112,0.5437378294531117,0.5013469941146638,0.5866920888804433,1.0,100,2000
Qwen2.5-7B,Qwen2.5,eng,,1.0678357112407684,0.8826146459579468,-0.18522106528282165,0.9679238039851188,1.1685871068239213,1.0,1.0,1.0,1.0,100,2000
Qwen2.5-7B,Qwen2.5,fas,pes_Arab,0.6683799064159394,0.4302757930755615,-0.23810411334037784,0.5918922339379787,0.7492126027643681,0.6259201667261319,0.583378146390148,0.6731766238783934,1.0,100,2000
Qwen2.5-7B,Qwen2.5,fra,fra_Latn,0.805072158575058,0.5438125944137573,-0.26125956416130064,0.7212367793619633,0.8896161845326424,0.7539288582506825,0.7166588504522482,0.7926948793263167,1.0,100,2000
Qwen2.5-7B,Qwen2.5,hau,hau_Latn,0.37958052158355715,0.22945586442947388,-0.15012465715408324,0.30917556577920907,0.45349184766411776,0.35546715434577925,0.29432042146663795,0.41696439697235926,1.0,100,2000
Qwen2.5-7B,Qwen2.5,heb,heb_Hebr,0.6703061020374298,0.4394540023803711,-0.23085209965705863,0.5938121508657932,0.7512205954790114,0.6277239981593888,0.5834981027879136,0.6731506724876807,1.0,100,2000
Qwen2.5-7B,Qwen2.5,hin,hin_Deva,0.5669707655906677,0.4120954215526581,-0.15487534403800962,0.49471830806136136,0.6399755244255065,0.5309531790539931,0.48251806916815576,0.5786300998318189,1.0,100,2000
Qwen2.5-7B,Qwen2.5,hye,hye_Armn,0.34494068384170534,0.19597932696342468,-0.14896135687828063,0.2840726587474346,0.4126368891000747,0.3230278592583335,0.2746797146196231,0.3724203078505154,1.0,100,2000
Qwen2.5-7B,Qwen2.5,ind,ind_Latn,0.7480476450920105,0.475572497844696,-0.2724751472473145,0.6690231905877589,0.8265915668010712,0.7005269042958105,0.6627041283911647,0.7382745810757292,1.0,100,2000
Qwen2.5-7B,Qwen2.5,ita,ita_Latn,0.8045617997646332,0.6318853902816772,-0.17267640948295593,0.721352223008871,0.8843020503818989,0.7534509206755926,0.7171389475108191,0.7902156575004864,1.0,100,2000
Qwen2.5-7B,Qwen2.5,jpn,jpn_Jpan,0.7557345283031464,0.4785479259490967,-0.2771866023540497,0.6738340530991555,0.8398281900286675,0.7077254678297122,0.6630652046185705,0.7541171965832328,1.0,100,2000
Qwen2.5-7B,Qwen2.5,kat,kat_Geor,0.4131128644943237,0.29771906495094297,-0.11539379954338075,0.34673437547683716,0.4808674754202365,0.3868693097127352,0.3403567926858868,0.43395987784065065,1.0,100,2000
Qwen2.5-7B,Qwen2.5,khm,khm_Khmr,0.4468585705757141,0.3069923269748688,-0.13986624360084532,0.3644154390692711,0.5379413921236991,0.41847127406564083,0.3577217329445037,0.4788236894224225,1.0,100,2000
Qwen2.5-7B,Qwen2.5,kor,kor_Hang,0.7525003206729889,0.5376156377792358,-0.21488468289375307,0.6738373385071754,0.8294422047436236,0.7046967176239344,0.6644205959541828,0.7433771270725157,1.0,100,2000
Qwen2.5-7B,Qwen2.5,mar,mar_Deva,0.4795852053165436,0.3397814273834229,-0.13980377793312074,0.40698283645510674,0.5529420028626918,0.44911890496646817,0.39582533585594887,0.49888294958212276,1.0,100,2000
Qwen2.5-7B,Qwen2.5,mya,mya_Mymr,0.25555492281913755,0.0767987883090973,-0.17875613451004027,0.1756504643261433,0.34617262640595425,0.23932044988661816,0.16926921535037276,0.3151196289898529,1.0,100,2000
Qwen2.5-7B,Qwen2.5,nld,nld_Latn,0.7941018521785737,0.6147504591941834,-0.17935139298439026,0.7085551128983498,0.8839613181054591,0.7436554554406778,0.7047581090333864,0.779848939964718,1.0,100,2000
Qwen2.5-7B,Qwen2.5,pol,pol_Latn,0.7512627792358398,0.5415892136096955,-0.20967356562614442,0.6716488291919231,0.8310409501194954,0.7035377926843376,0.6577497672244325,0.7477453940580955,1.0,100,2000
Qwen2.5-7B,Qwen2.5,por,por_Latn,0.8302037012577057,0.49329017996788027,-0.33691352128982544,0.7451915896832942,0.911950470894575,0.7774638856131278,0.742311448317258,0.8122965681592261,1.0,100,2000
Qwen2.5-7B,Qwen2.5,ron,ron_Latn,0.7171480798721314,0.556682620048523,-0.1604654598236084,0.6385242347121239,0.7955354649126528,0.671590275847624,0.6290844488988244,0.7120345091906211,1.0,100,2000
Qwen2.5-7B,Qwen2.5,rus,rus_Cyrl,0.7379308474063874,0.46054359316825866,-0.2773872542381286,0.6606935705542565,0.8194663596451282,0.6910527898986923,0.6492081261341224,0.7302688185967157,1.0,100,2000
Qwen2.5-7B,Qwen2.5,som,som_Latn,0.3417379367351532,0.22201863288879398,-0.11971930384635926,0.2710936979949475,0.41890738576650616,0.32002857100374726,0.25781331666277846,0.38153210666836723,1.0,100,2000
Qwen2.5-7B,Qwen2.5,spa,spa_Latn,0.7794246840476989,0.480086612701416,-0.29933807134628293,0.7016803935468197,0.8585791149437427,0.7299106743134193,0.6940688230229589,0.7661476396847927,1.0,100,2000
Qwen2.5-7B,Qwen2.5,swa,swh_Latn,0.47165504574775696,0.3377333498001099,-0.1339216959476471,0.3998506163060665,0.5422650942504406,0.44169251953534955,0.38621994112806596,0.49561810377625126,1.0,100,2000
Qwen2.5-7B,Qwen2.5,swe,swe_Latn,0.7471877300739288,0.5946481156349183,-0.1525396144390106,0.6665543982088565,0.8332336723208427,0.6997216165450548,0.6560205763082012,0.7424663446258886,1.0,100,2000
Qwen2.5-7B,Qwen2.5,tam,tam_Taml,0.33713318467140196,0.18966489911079407,-0.1474682855606079,0.27113585498929027,0.4093029540777206,0.3157163420575915,0.2664590275778966,0.36281844948871456,1.0,100,2000
Qwen2.5-7B,Qwen2.5,tel,tel_Telu,0.42057769536972045,0.30167272329330447,-0.11890497207641598,0.3565092443227768,0.48231692084670047,0.3938599270865661,0.3490758356963429,0.43649649660287254,1.0,100,2000
Qwen2.5-7B,Qwen2.5,tha,tha_Thai,0.7614554047584534,0.5367454755306243,-0.22470992922782898,0.6796097507178784,0.8474741911590098,0.7130829178523003,0.6729926355466177,0.7557021076994477,1.0,100,2000
Qwen2.5-7B,Qwen2.5,tur,tur_Latn,0.6921423053741456,0.5387324857711792,-0.15340981960296632,0.6141154811382293,0.7674319215416907,0.6481730270754037,0.6046814785976191,0.6935356861955124,1.0,100,2000
Qwen2.5-7B,Qwen2.5,ukr,ukr_Cyrl,0.6887084698677063,0.49471678733825686,-0.1939916825294495,0.6097278001308442,0.7686611884236335,0.644957330624824,0.6039908100206004,0.6837873810470337,1.0,100,2000
Qwen2.5-7B,Qwen2.5,urd,urd_Arab,0.5670421624183655,0.36364333152770995,-0.20339883089065555,0.5004131785929202,0.636150505900383,0.5310200403014174,0.4928892940925687,0.5705527463420681,1.0,100,2000
Qwen2.5-7B,Qwen2.5,uzb,uzn_Latn,0.3832034432888031,0.23169638633728026,-0.1515070569515228,0.32147931399941454,0.4490605687201023,0.35885992503803893,0.3118525991362153,0.4041567316481433,1.0,100,2000
Qwen2.5-7B,Qwen2.5,vie,vie_Latn,0.7670146155357361,0.4769147253036499,-0.29009989023208615,0.6835017204582692,0.8561301407516002,0.7182889722282334,0.6779998060662858,0.7607460448121228,1.0,100,2000
Qwen2.5-7B,Qwen2.5,zho-CN,zho_Hans,0.8354164409637451,0.5786169171333313,-0.2567995238304138,0.7525730613768101,0.9284313130676747,0.7823454789623355,0.7316544633310896,0.8313367287809534,1.0,100,2000
Qwen2.5-7B,Qwen2.5,zul,zul_Latn,0.4322662258148193,0.2862337243556976,-0.1460325014591217,0.36316658443212513,0.5068343911468982,0.40480592778878777,0.35073041289528784,0.4604001426002447,1.0,100,2000
Sailor-1.8B,Sailor,amh,amh_Ethi,0.08654290318489069,0.04259115219116204,-0.04395175099372865,0.048971476167440346,0.12627318358421316,0.09357133124332911,0.05316512814233451,0.1359621760747094,1.0,100,2000
Sailor-1.8B,Sailor,arb,arb_Arab,0.2614949023723602,0.24455343723297118,-0.016941465139389066,0.20797079136967658,0.3170516483783722,0.2827317460803419,0.23318351786839395,0.33351209433654905,1.0,100,2000
Sailor-1.8B,Sailor,aze-Latn,azj_Latn,0.22920302033424378,0.17788439750671386,-0.05131862282752995,0.18371369925141337,0.27868325233459473,0.24781733623897392,0.20170900249592064,0.29435011980232495,1.0,100,2000
Sailor-1.8B,Sailor,ben,ben_Beng,0.025568616390228307,0.039910547733306864,0.01434193134307857,0.010031944870948835,0.04303151124715814,0.0276451261240028,0.010726379360411252,0.04584901167613453,1.0,100,2000
Sailor-1.8B,Sailor,ces,ces_Latn,0.4621528255939484,0.3355283796787262,-0.12662444591522218,0.3954523822963238,0.5330577830076217,0.49968574588149195,0.44249981124648524,0.5570986677086139,1.0,100,2000
Sailor-1.8B,Sailor,deu,deu_Latn,0.5559461331367492,0.5114729177951812,-0.04447321534156801,0.49238244035840034,0.6260779316723346,0.601096310185592,0.5522513958479621,0.6524669111007261,1.0,100,2000
Sailor-1.8B,Sailor,ell,ell_Grek,0.13254756689071656,0.12470290422439576,-0.007844662666320796,0.09283134961128238,0.1735137079954147,0.14331218194207646,0.10069746459574663,0.1851121102893918,1.0,100,2000
Sailor-1.8B,Sailor,eng,,0.9248869502544403,0.7558376002311706,-0.16904935002326965,0.8285924936532975,1.0184803722202778,1.0,1.0,1.0,1.0,100,2000
Sailor-1.8B,Sailor,fas,pes_Arab,0.1995808207988739,0.17759143352508544,-0.021989387273788505,0.15410142540931698,0.24549607262015335,0.21578942241964638,0.168222461306082,0.263405423769135,1.0,100,2000
Sailor-1.8B,Sailor,fra,fra_Latn,0.6187202274799347,0.4985314404964447,-0.12018878698348999,0.5447986810803414,0.6912412353157996,0.6689684910244675,0.6191494968024482,0.7197741811971697,1.0,100,2000
Sailor-1.8B,Sailor,hau,hau_Latn,0.28787522435188295,0.17529857873916627,-0.11257664561271671,0.22759137716889383,0.34455925738811494,0.3112544990203259,0.25184883069192565,0.3682223977396261,1.0,100,2000
Sailor-1.8B,Sailor,heb,heb_Hebr,0.22989115715026856,0.17636294722557067,-0.053528209924697874,0.17154935699701312,0.29274573725461955,0.24856135886339895,0.19287091923276636,0.3082617065312164,1.0,100,2000
Sailor-1.8B,Sailor,hin,hin_Deva,0.1008158409595489,0.06774026274681087,-0.033075578212738016,0.07015850064158435,0.13150821411609645,0.10900342029024632,0.07852569487935995,0.13934092133193607,1.0,100,2000
Sailor-1.8B,Sailor,hye,hye_Armn,0.055228352546691915,0.03538431644439696,-0.019844036102294956,0.025650374054908782,0.08717039990425113,0.05971362503438756,0.02844766338934264,0.09181276044598342,1.0,100,2000
Sailor-1.8B,Sailor,ind,ind_Latn,0.719823614358902,0.40630936741828916,-0.31351424694061286,0.6345048320889473,0.8160847099423407,0.7782828097648857,0.7196744423136427,0.8425357678649824,1.0,100,2000
Sailor-1.8B,Sailor,ita,ita_Latn,0.6015499138832092,0.5108531057834625,-0.09069680809974673,0.5288160041570663,0.6708593968451022,0.6504037209279688,0.5989710036864488,0.7044417891477468,1.0,100,2000
Sailor-1.8B,Sailor,jpn,jpn_Jpan,0.39421608448028567,0.1969105339050293,-0.19730555057525634,0.3309167122542858,0.45774504664540283,0.4262316430909044,0.37636247148135193,0.4773073789194292,1.0,100,2000
Sailor-1.8B,Sailor,kat,kat_Geor,0.08230170249938967,0.09909104466438294,0.016789342164993264,0.04640059959888456,0.12533370900154114,0.08898568898258119,0.0519133299683041,0.13200344699165772,1.0,100,2000
Sailor-1.8B,Sailor,khm,khm_Khmr,0.2491258668899536,0.2661170423030853,0.0169911754131317,0.18865638321638106,0.31284896647930144,0.26935818136629347,0.2110957271510614,0.333512279541431,1.0,100,2000
Sailor-1.8B,Sailor,kor,kor_Hang,0.33843706250190736,0.24833520293235778,-0.09010185956954957,0.2809107449650764,0.3980261439681053,0.36592262698571093,0.30943942381365097,0.4212242798224265,1.0,100,2000
Sailor-1.8B,Sailor,mar,mar_Deva,0.05180775642395018,-0.006335275173187291,-0.05814303159713747,0.013779685318470005,0.0968211047649383,0.056015231277398436,0.015338738262734937,0.10216378174979264,1.0,100,2000
Sailor-1.8B,Sailor,mya,mya_Mymr,0.16967919945716864,0.22619203686714173,0.05651283740997309,0.12284010758996013,0.22353479415178304,0.1834593940486339,0.13463860119012977,0.2359049771376988,1.0,100,2000
Sailor-1.8B,Sailor,nld,nld_Latn,0.5451735901832581,0.459710967540741,-0.08546262264251711,0.4724882311224938,0.6235796075761318,0.5894488943035454,0.5322465658842052,0.6519314263452798,1.0,100,2000
Sailor-1.8B,Sailor,pol,pol_Latn,0.48522342920303346,0.37971588253974914,-0.10550754666328438,0.42292331111431125,0.5500588817894458,0.5246299875563672,0.47145739345360693,0.5778073919238392,1.0,100,2000
Sailor-1.8B,Sailor,por,por_Latn,0.5670088899135589,0.4620910143852234,-0.10491787552833559,0.5033839134275913,0.6327920688986778,0.6130575090907838,0.5686661206098538,0.6585911914364952,1.0,100,2000
Sailor-1.8B,Sailor,ron,ron_Latn,0.5179589676856995,0.37658981800079344,-0.141369149684906,0.44722380352020263,0.592665941864252,0.5600240846118618,0.5031056334634239,0.6177443386488176,1.0,100,2000
Sailor-1.8B,Sailor,rus,rus_Cyrl,0.43887174367904663,0.36396200776100157,-0.07490973591804505,0.37712855988740923,0.5018634055852889,0.47451393227930305,0.4231113273293813,0.5257548481690784,1.0,100,2000
Sailor-1.8B,Sailor,som,som_Latn,0.2894293713569641,0.2099731171131134,-0.07945625424385071,0.23196628910303116,0.34951238614320745,0.3129348633120414,0.25637245336809805,0.3704477522153044,1.0,100,2000
Sailor-1.8B,Sailor,spa,spa_Latn,0.6077993392944336,0.521747817993164,-0.08605152130126954,0.5369532669186592,0.6809355648458004,0.6571606823160663,0.6017737426806383,0.7120773671378787,1.0,100,2000
Sailor-1.8B,Sailor,swa,swh_Latn,0.2709574198722839,0.17072097897529603,-0.10023644089698791,0.21605335003137585,0.3288187208175659,0.2929627451200845,0.2357400559113088,0.3516472172345559,1.0,100,2000
Sailor-1.8B,Sailor,swe,swe_Latn,0.4915454411506653,0.37666993737220766,-0.11487550377845768,0.4303657985031605,0.5573579753935336,0.531465430467409,0.4756437240533174,0.5887865250418794,1.0,100,2000
Sailor-1.8B,Sailor,tam,tam_Taml,0.07466833472251891,0.08946520447731014,0.014796869754791227,0.035710596621036525,0.1252790212929248,0.08073239080946848,0.03966394033339902,0.1320795010268632,1.0,100,2000
Sailor-1.8B,Sailor,tel,tel_Telu,0.048717812299728394,0.07021989107131958,0.02150207877159117,0.022684498518705326,0.0807431175410747,0.05267434283327915,0.025442777421850925,0.08354637256218922,1.0,100,2000
Sailor-1.8B,Sailor,tha,tha_Thai,0.6063586223125458,0.3889406263828278,-0.21741799592971803,0.5293963311612606,0.6852091519534587,0.6556029600652641,0.6036570677686137,0.7102299293722903,1.0,100,2000
Sailor-1.8B,Sailor,tur,tur_Latn,0.3615131878852844,0.2856724524497986,-0.07584073543548586,0.2957027063667774,0.4283091365098953,0.39087283887596275,0.3265593928494713,0.4524878812157215,1.0,100,2000
Sailor-1.8B,Sailor,ukr,ukr_Cyrl,0.43949413776397706,0.2983508253097534,-0.14114331245422365,0.3793375133574008,0.5022400906682014,0.4751868729935808,0.430587955306561,0.520508854195383,1.0,100,2000
Sailor-1.8B,Sailor,urd,urd_Arab,0.07574437975883479,0.05905562877655026,-0.016688750982284534,0.046903637021779944,0.10840052172541613,0.08189582493081687,0.05152743851842154,0.11435102197517405,1.0,100,2000
Sailor-1.8B,Sailor,uzb,uzn_Latn,0.13782271623611442,0.0720410013198852,-0.06578171491622925,0.09934718447923664,0.1801295604705811,0.14901574316536612,0.11044209034505832,0.18841871372318544,1.0,100,2000
Sailor-1.8B,Sailor,vie,vie_Latn,0.7174034476280212,0.384866703748703,-0.33253674387931825,0.6342890306413174,0.8059026691913603,0.7756660934946271,0.7218090770121693,0.8301738765696769,1.0,100,2000
Sailor-1.8B,Sailor,zho-CN,zho_Hans,0.6247771430015564,0.32513363361358644,-0.29964350938796996,0.5473913886845112,0.704009383648634,0.6755173081744504,0.6198069232007278,0.7301616556475589,1.0,100,2000
Sailor-1.8B,Sailor,zul,zul_Latn,0.30371957302093505,0.2276021158695221,-0.07611745715141296,0.23654576015472412,0.36731214106082904,0.32838561830435653,0.260363762096595,0.3950440631629312,1.0,100,2000
Sailor-7B,Sailor,amh,amh_Ethi,0.1011683201789856,0.11994073271751404,0.018772412538528425,0.06440734899044037,0.14264387226104733,0.11314666443006405,0.07441566951804457,0.15830735660570266,1.0,100,2000
Sailor-7B,Sailor,arb,arb_Arab,0.48638638138771056,0.4833755612373352,-0.003010820150375384,0.4168353407680988,0.555241835296154,0.543974601741581,0.49484918525121957,0.5917442607410731,1.0,100,2000
Sailor-7B,Sailor,aze-Latn,azj_Latn,0.36139592409133914,0.3817949604988098,0.02039903640747071,0.2978966625034809,0.4276745006442069,0.4041852555939676,0.3450052210127358,0.46206172821229136,1.0,100,2000
Sailor-7B,Sailor,ben,ben_Beng,0.21901932239532462,0.25047357916831964,0.03145425677299499,0.17627935862541197,0.2645335758924483,0.24495124294760515,0.2026939508219321,0.2881513918897355,1.0,100,2000
Sailor-7B,Sailor,ces,ces_Latn,0.6044356036186218,0.634158900976181,0.029723297357559218,0.5348632875680924,0.674058508247137,0.6760008695530872,0.6272144209423022,0.7241594672846032,1.0,100,2000
Sailor-7B,Sailor,deu,deu_Latn,0.6630550587177276,0.7169511044025421,0.05389604568481445,0.5891439727246761,0.7363514118492602,0.741560876909515,0.6995812725931704,0.7814628591105137,1.0,100,2000
Sailor-7B,Sailor,ell,ell_Grek,0.3718224799633027,0.4515984380245209,0.07977595806121823,0.31464190667867664,0.42856179246306414,0.4158463172417168,0.3655498791656996,0.46351820987412734,1.0,100,2000
Sailor-7B,Sailor,eng,,0.8941343581676483,0.8443070697784424,-0.04982728838920595,0.8066148281097412,0.9868421668708325,1.0,1.0,1.0,1.0,100,2000
Sailor-7B,Sailor,fas,pes_Arab,0.44921387076377867,0.42558013439178466,-0.02363373637199403,0.3906171851158142,0.5064788598120212,0.5024008602961569,0.4582072948636788,0.547961481414524,1.0,100,2000
Sailor-7B,Sailor,fra,fra_Latn,0.6521860957145691,0.6984161365032197,0.04623004078865049,0.588781296133995,0.7199167681634426,0.7294050270600222,0.6888236165813687,0.7701464347719157,1.0,100,2000
Sailor-7B,Sailor,hau,hau_Latn,0.3023064339160919,0.2285741674900055,-0.07373226642608642,0.23727355226874344,0.36896553835272783,0.33809956093803306,0.2674211155515048,0.4082488560719289,1.0,100,2000
Sailor-7B,Sailor,heb,heb_Hebr,0.42109509229660036,0.39341182112693784,-0.027683271169662474,0.3523327361643314,0.49010778963565826,0.4709528142499205,0.41518317629492546,0.5254902439340573,1.0,100,2000
Sailor-7B,Sailor,hin,hin_Deva,0.33209856152534484,0.3427610814571381,0.010662519931793221,0.2775325006246567,0.3920410944521427,0.3714190809152164,0.3221982807897677,0.4255626139959951,1.0,100,2000
Sailor-7B,Sailor,hye,hye_Armn,0.13985175251960752,0.1697844707965851,0.029932718276977563,0.09964318504929542,0.18673395845293994,0.15641022094957413,0.116154410483612,0.2017870219764316,1.0,100,2000
Sailor-7B,Sailor,ind,ind_Latn,0.7557557141780853,0.5038724410533905,-0.25188327312469483,0.675901302665472,0.8419239673912524,0.8452373038509081,0.7986122636788309,0.8945728264458885,1.0,100,2000
Sailor-7B,Sailor,ita,ita_Latn,0.670766009092331,0.6868087375164031,0.016042728424072276,0.5997678047120572,0.7431171333193779,0.7501848049625711,0.7057476340071143,0.7960596748604116,1.0,100,2000
Sailor-7B,Sailor,jpn,jpn_Jpan,0.5302950632572174,0.5798474323749542,0.04955236911773682,0.45997510918974877,0.601302093297243,0.5930820781162602,0.5439496796700286,0.6446860121380579,1.0,100,2000
Sailor-7B,Sailor,kat,kat_Geor,0.26428311824798584,0.29981432914733885,0.03553121089935302,0.2186974554657936,0.3146498158276081,0.29557427900386457,0.25379962799987005,0.34095567290406686,1.0,100,2000
Sailor-7B,Sailor,khm,khm_Khmr,0.3000124752521515,0.30146615624427797,0.0014536809921264738,0.2396330783367157,0.36493189916014657,0.3355339972249448,0.2773259677944786,0.3927386623709673,1.0,100,2000
Sailor-7B,Sailor,kor,kor_Hang,0.5192906415462494,0.509593905210495,-0.009696736335754387,0.45195647248625753,0.5875029454529285,0.5807747312276792,0.5315653421362166,0.6304423772485795,1.0,100,2000
Sailor-7B,Sailor,mar,mar_Deva,0.2476401436328888,0.26210282802581786,0.014462684392929073,0.19144138839840888,0.3207085688114165,0.27696077370338207,0.22110688880916843,0.34742052366331505,1.0,100,2000
Sailor-7B,Sailor,mya,mya_Mymr,0.17737878322601322,0.1782125198841095,0.000833736658096289,0.1208597130775452,0.23812246876955032,0.19838045770829787,0.13804763081143961,0.26023813750877955,1.0,100,2000
Sailor-7B,Sailor,nld,nld_Latn,0.6672499704360962,0.7044306182861328,0.037180647850036615,0.5850167018771172,0.7507822630405425,0.7462524668031919,0.6981533908243336,0.7959140601060796,1.0,100,2000
Sailor-7B,Sailor,pol,pol_Latn,0.642415543794632,0.6662938690185547,0.023878325223922726,0.574954256504774,0.7107494943141938,0.7184776403304036,0.6746344732343978,0.7637363886831166,1.0,100,2000
Sailor-7B,Sailor,por,por_Latn,0.6469593119621276,0.6741190218925476,0.02715970993041995,0.5757284160256385,0.7173208848834037,0.7235593913289977,0.6828019662043221,0.7636977141454031,1.0,100,2000
Sailor-7B,Sailor,ron,ron_Latn,0.6344728362560272,0.6786091828346252,0.044136346578598,0.564290490716696,0.7081618924438954,0.7095945150304412,0.6654818973276349,0.7577983771389534,1.0,100,2000
Sailor-7B,Sailor,rus,rus_Cyrl,0.5846455967426301,0.7009506273269653,0.11630503058433533,0.5193758414983749,0.6481630513072014,0.653867722901003,0.6104272728972159,0.6994384551399165,1.0,100,2000
Sailor-7B,Sailor,som,som_Latn,0.32703092098236086,0.2622850573062897,-0.06474586367607117,0.2608644188940525,0.39501568892598155,0.36575143097346813,0.29965335300200274,0.4310612993462664,1.0,100,2000
Sailor-7B,Sailor,spa,spa_Latn,0.6738587021827698,0.7205366063117981,0.04667790412902832,0.5973085659146309,0.7509041437506676,0.753643673377802,0.7099074876050557,0.8000379666129546,1.0,100,2000
Sailor-7B,Sailor,swa,swh_Latn,0.3440373122692108,0.2608527505397797,-0.08318456172943116,0.28221494406461717,0.40988485002517694,0.38477138153403173,0.3271191419580724,0.44684666592135447,1.0,100,2000
Sailor-7B,Sailor,swe,swe_Latn,0.6152256309986115,0.6355568051338196,0.020331174135208085,0.5422580613791942,0.6912334291040897,0.6880684377898136,0.6426744250534381,0.7370032147081361,1.0,100,2000
