model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
Qwen3-8B-Base,19,5772,1,4096,0.18258892356433515,0.3147268556001128,0.43160225850129486,0.5694236601221869,0.7445577859578114,0.365478515625,0.04541015625,0.0048828125,0.997314453125,0.9925270193138294,0.9851945256633757,0.45361562050805765,0.0,6.405164232091617e-16
Qwen3-8B-Base,19,5772,4,4096,0.22110669591736945,0.37110003010628934,0.4883321513245949,0.6189592399135818,0.7864417634965623,0.4716796875,0.0771484375,0.00634765625,0.9990234375,0.9868751909649298,0.9786874664688143,0.45361562050805787,1.285846991106572e-16,4.2701094880610777e-16
Qwen3-8B-Base,19,5772,16,4096,0.27832250438546513,0.4066951944342241,0.4669594423940655,0.5516448325481427,0.7126627641900734,0.3720703125,0.027099609375,0.000732421875,0.999755859375,0.8470501149106182,0.6421033273983863,0.45361562050805776,1.285846991106572e-16,2.1350547440305388e-16
Qwen3-8B-Base,19,8111,0,4096,0.17252955256947772,0.30140401995595445,0.41389395285633424,0.5449245317536783,0.7280161831927576,0.32763671875,0.03564453125,0.00390625,0.996337890625,0.9938316135420822,0.9871772358914942,0.4536156205080576,1.285846991106572e-16,8.540218976122155e-16
Qwen3-8B-Base,19,8111,1,4096,0.1826432665087505,0.31808968332853815,0.43346471867410963,0.5702831547235006,0.7467481915256597,0.37060546875,0.047607421875,0.0048828125,0.998291015625,0.9923774448587268,0.9850666596624988,0.4536156205080578,1.285846991106572e-16,0.0
Qwen3-8B-Base,19,8111,4,4096,0.22224584617153748,0.36731714264191984,0.48879518684398116,0.6171394010776563,0.7849939201825447,0.4765625,0.073486328125,0.007568359375,0.99853515625,0.9869019793758975,0.979133521693908,0.4536156205080577,1.285846991106572e-16,4.2701094880610777e-16
Qwen3-8B-Base,19,8111,16,4096,0.28146176756167596,0.40598033908144027,0.46697805713256574,0.5571215965916185,0.7299994042052955,0.38330078125,0.033935546875,0.000732421875,0.99951171875,0.8467974913014589,0.6520304195614199,0.45361562050805765,0.0,4.2701094880610777e-16
Qwen3-8B-Base,27,1729,0,4096,0.5428061651842555,0.7194614547147827,0.8112363519112487,0.8753791663475481,0.9356591585108275,0.967529296875,0.690673828125,0.154052734375,0.99951171875,0.8124704001223608,0.7371198016028871,0.591805178845652,0.0,1.4696844151620423e-15
Qwen3-8B-Base,27,1729,1,4096,0.540238251413796,0.7181940256427718,0.8081077628132981,0.8720455308922355,0.9346122110645501,0.96533203125,0.67529296875,0.1474609375,0.99951171875,0.8034052279977972,0.724570957181593,0.5918051788456522,1.2671348368617125e-16,7.348422075810212e-16
Qwen3-8B-Base,27,1729,4,4096,0.5184051336618373,0.7031435486769475,0.7975543676499125,0.8666547434907246,0.9310051009444489,0.956298828125,0.643310546875,0.133544921875,1.0,0.7763987996546908,0.6895445353480579,0.5918051788456523,1.2671348368617125e-16,5.511316556857659e-16
Qwen3-8B-Base,27,1729,16,4096,0.44027212300718177,0.5851490625575473,0.7142200570386756,0.8065728045234581,0.8901638979207709,0.892333984375,0.40576171875,0.03515625,1.0,0.6031278400378364,0.44056146591412265,0.5918051788456522,0.0,7.348422075810212e-16
Qwen3-8B-Base,27,2718,0,4096,0.5428061651842555,0.7194614547147827,0.8112363519112487,0.8753791663475481,0.9356591585108275,0.967529296875,0.690673828125,0.154052734375,0.99951171875,0.8124704001223608,0.7371198016028871,0.591805178845652,0.0,1.4696844151620423e-15
Qwen3-8B-Base,27,2718,1,4096,0.5408260296247615,0.7169240361602578,0.8091709696294942,0.8728130946250252,0.934403292878018,0.9658203125,0.6728515625,0.139404296875,0.99951171875,0.8033791755321142,0.7244012709227069,0.591805178845652,0.0,1.4696844151620423e-15
Qwen3-8B-Base,27,2718,4,4096,0.5074217467364797,0.703191284936395,0.7976380918460549,0.8663188691215327,0.931093776174622,0.953857421875,0.6396484375,0.13720703125,1.0,0.7744837125863913,0.6858582355443928,0.5918051788456523,1.2671348368617125e-16,5.511316556857659e-16
Qwen3-8B-Base,27,2718,16,4096,0.4473604396665726,0.5999851604178104,0.7232916272407468,0.8155424202431133,0.8949871918536656,0.89501953125,0.436767578125,0.041259765625,1.0,0.6107765953842565,0.4606210005548324,0.5918051788456523,0.0,3.674211037905106e-16
Qwen3-8B-Base,27,3141,0,4096,0.5428061651842555,0.7194614547147827,0.8112363519112487,0.8753791663475481,0.9356591585108275,0.967529296875,0.690673828125,0.154052734375,0.99951171875,0.8124704001223608,0.7371198016028871,0.591805178845652,0.0,1.4696844151620423e-15
Qwen3-8B-Base,27,3141,1,4096,0.5409053260395009,0.7151823204080237,0.807638804943671,0.8729520395212617,0.9339036083245641,0.9638671875,0.67578125,0.14794921875,0.99951171875,0.8031770707650259,0.7233982004435496,0.5918051788456522,1.2671348368617125e-16,9.185527594762764e-16
