model,layer,n_languages,n_concepts,dimension,family,perturbation,magnitude,preprocessing,metric,value,reference_value,expected_value,analytic_expectation,absolute_error,relative_error,tolerance,analytic_status
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,raw,concept_rank_singular_entropy,4.426186761374672,4.426186638555622,4.426186638555622,uniform-scale invariant,1.2281905004130067e-07,2.774827635406257e-08,4.427186638555621e-06,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,raw,concept_participation_ratio,1.0175974259415244,1.0175974259415246,1.0175974259415246,uniform-scale invariant,2.220446049250313e-16,2.18204762772062e-16,1.0185974259415245e-06,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,raw,cvp_within_ratio,9.999999999999999e-05,1.0,0.0001,quadratic preservation ratio,1.3552527156068805e-20,1.3552527156068805e-16,1.1000000000000001e-09,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,raw,cpres_shared_ratio,0.00010000000000000002,1.0,0.0001,quadratic preservation ratio,1.3552527156068805e-20,1.3552527156068805e-16,1.1000000000000001e-09,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,lfs_direct,0.808007891684794,0.808007891684794,0.808007891684794,uniform-scale invariant after coordinate standardization,0.0,0.0,8.09007891684794e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,ss_language,4739213.954199129,4739213.954199129,4739213.954199129,uniform-scale invariant after coordinate standardization,0.0,0.0,4.739213955199129,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,ss_concept,1126092.5644257027,1126092.5644257027,1126092.5644257027,uniform-scale invariant after coordinate standardization,0.0,0.0,1.1260925654257028,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,ss_residual,2121893.481375167,2121893.4813751676,2121893.4813751676,uniform-scale invariant after coordinate standardization,4.656612873077393e-10,2.1945554354875114e-16,2.1218934823751674,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,language_share_total,0.5933511060445625,0.5933511060445625,0.5933511060445625,uniform-scale invariant after coordinate standardization,0.0,0.0,5.943511060445625e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,concept_share_total,0.140987149993202,0.140987149993202,0.140987149993202,uniform-scale invariant after coordinate standardization,0.0,0.0,1.4198714999320198e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,residual_share_total,0.2656617439622355,0.2656617439622356,0.2656617439622356,uniform-scale invariant after coordinate standardization,5.551115123125783e-17,2.0895425289065656e-16,2.6666174396223557e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,lfs_vc_reml,0.8433199439337381,0.8433199439337381,0.8433199439337381,uniform-scale invariant after coordinate standardization,0.0,0.0,8.44319943933738e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,mexa_external,0.10805555555555557,0.10805555555555557,0.10805555555555557,uniform-scale invariant after coordinate standardization,0.0,0.0,1.0905555555555556e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,aar10,-0.547565452768446,-0.547565452768446,-0.547565452768446,uniform-scale invariant after coordinate standardization,0.0,0.0,5.485654527684459e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,mean_alignment_margin,-0.2948541905777784,-0.2948541905777784,-0.2948541905777784,uniform-scale invariant after coordinate standardization,0.0,0.0,2.9585419057777843e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,linear_cka,0.41866291043926757,0.41866291043926757,0.41866291043926757,uniform-scale invariant after coordinate standardization,0.0,0.0,4.196629104392676e-07,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,cvp_within_raw,832.8169348207363,832.8169348207363,832.8169348207363,uniform-scale invariant after coordinate standardization,0.0,0.0,0.0008328179348207362,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,cpres_shared_raw,288.7416831860775,288.7416831860776,288.7416831860776,uniform-scale invariant after coordinate standardization,5.684341886080802e-14,1.9686599535466332e-16,0.00028874268318607757,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,mean_norm,41.69564942601276,41.695649426012764,41.695649426012764,uniform-scale invariant after coordinate standardization,7.105427357601002e-15,1.7041172053715805e-16,4.1696649426012765e-05,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,concept_rank_covariance_entropy,4.631821281542927,4.631821281542928,4.631821281542928,uniform-scale invariant after coordinate standardization,8.881784197001252e-16,1.9175576208852772e-16,4.632821281542927e-06,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,concept_rank_singular_entropy,171.71724505014558,171.717244967261,171.717244967261,uniform-scale invariant after coordinate standardization,8.288458275274024e-08,4.826805995434106e-10,0.00017171824496726098,PASS
salamandra-2b,6,13,300,2048,uniform,uniform_shrink,0.01,standardized,concept_participation_ratio,1.7312049727657108,1.731204972765711,1.731204972765711,uniform-scale invariant after coordinate standardization,2.220446049250313e-16,1.282601473644688e-16,1.732204972765711e-06,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,lfs_direct,0.7217174978641447,0.7217704907223468,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,ss_language,492562.1812907353,492928.4432564016,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,ss_concept,189923.94762871994,190015.02643723958,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,ss_residual,242857.73510569092,243007.05175153026,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,language_share_total,0.5323017749835643,0.5323485778560464,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,concept_share_total,0.20524688714373834,0.20521077750534103,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,residual_share_total,0.2624513378726973,0.2624406446386126,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,lfs_vc_reml,0.7578128440291582,0.7578642677830812,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,mexa_external,0.0713888888888889,0.07500000000000001,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,aar10,-0.022879628479020333,-0.02364404485142001,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,mean_alignment_margin,-0.01166838382840264,-0.012069397987310613,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,linear_cka,0.3968375488627997,0.3968474425452004,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,cvp_within_raw,110.96966223959262,111.03130209968452,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,cpres_shared_raw,48.69844810992818,48.72180165057426,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,mean_norm,13.734971863314282,13.749700395679021,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,concept_rank_covariance_entropy,1.0523932973227834,1.0532121673798045,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,concept_rank_singular_entropy,3.9055458675032906,4.426186638555622,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,concept_participation_ratio,1.017437998169992,1.0175974259415246,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,cvp_within_ratio,0.9994448425000315,1.0,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,raw,cpres_shared_ratio,0.9995206757579786,1.0,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,lfs_direct,0.808007891684794,0.808007891684794,0.808007891684794,positive-diagonal invariant after coordinate standardization,0.0,0.0,8.09007891684794e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,ss_language,4739213.954199129,4739213.954199129,4739213.954199129,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.739213955199129,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,ss_concept,1126092.5644257027,1126092.5644257027,1126092.5644257027,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.1260925654257028,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,ss_residual,2121893.481375167,2121893.4813751676,2121893.4813751676,positive-diagonal invariant after coordinate standardization,4.656612873077393e-10,2.1945554354875114e-16,2.1218934823751674,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,language_share_total,0.5933511060445625,0.5933511060445625,0.5933511060445625,positive-diagonal invariant after coordinate standardization,0.0,0.0,5.943511060445625e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,concept_share_total,0.140987149993202,0.140987149993202,0.140987149993202,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.4198714999320198e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,residual_share_total,0.2656617439622355,0.2656617439622356,0.2656617439622356,positive-diagonal invariant after coordinate standardization,5.551115123125783e-17,2.0895425289065656e-16,2.6666174396223557e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,lfs_vc_reml,0.8433199439337381,0.8433199439337381,0.8433199439337381,positive-diagonal invariant after coordinate standardization,0.0,0.0,8.44319943933738e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,mexa_external,0.10805555555555557,0.10805555555555557,0.10805555555555557,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.0905555555555556e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,aar10,-0.547565452768446,-0.547565452768446,-0.547565452768446,positive-diagonal invariant after coordinate standardization,0.0,0.0,5.485654527684459e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,mean_alignment_margin,-0.29485419057777845,-0.2948541905777784,-0.2948541905777784,positive-diagonal invariant after coordinate standardization,5.551115123125783e-17,1.8826644831630693e-16,2.9585419057777843e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,linear_cka,0.41866291043926757,0.41866291043926757,0.41866291043926757,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.196629104392676e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,cvp_within_raw,832.8169348207363,832.8169348207363,832.8169348207363,positive-diagonal invariant after coordinate standardization,0.0,0.0,0.0008328179348207362,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,cpres_shared_raw,288.7416831860776,288.7416831860776,288.7416831860776,positive-diagonal invariant after coordinate standardization,0.0,0.0,0.00028874268318607757,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,mean_norm,41.695649426012764,41.695649426012764,41.695649426012764,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.1696649426012765e-05,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,concept_rank_covariance_entropy,4.631821281542929,4.631821281542928,4.631821281542928,positive-diagonal invariant after coordinate standardization,8.881784197001252e-16,1.9175576208852772e-16,4.632821281542927e-06,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,concept_rank_singular_entropy,171.71724458036047,171.717244967261,171.717244967261,positive-diagonal invariant after coordinate standardization,3.8690052406309405e-07,2.253125620183687e-09,0.00017171824496726098,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.25,standardized,concept_participation_ratio,1.7312049727657104,1.731204972765711,1.731204972765711,positive-diagonal invariant after coordinate standardization,6.661338147750939e-16,3.8478044209340643e-16,1.732204972765711e-06,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,lfs_direct,0.7165696195102531,0.7217704907223468,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,ss_language,5753.728274068765,492928.4432564016,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,ss_concept,2275.8171007424216,190015.02643723958,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,ss_residual,3007.2471542129656,243007.05175153026,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,language_share_total,0.5213225000776105,0.5323485778560464,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,concept_share_total,0.2062027617858686,0.20521077750534103,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,residual_share_total,0.27247473813652084,0.2624406446386126,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,lfs_vc_reml,0.753826808030293,0.7578642677830812,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,mexa_external,0.06944444444444443,0.07500000000000001,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,aar10,-0.16995282798746172,-0.02364404485142001,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,mean_alignment_margin,-0.07679426718628309,-0.012069397987310613,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,linear_cka,0.4019700094809395,0.3968474425452004,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,cvp_within_raw,1.3546318602449705,111.03130209968452,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,cpres_shared_raw,0.5835428463442105,48.72180165057426,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,mean_norm,1.5976554501918585,13.749700395679021,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,concept_rank_covariance_entropy,1.3768711007710321,1.0532121673798045,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,concept_rank_singular_entropy,39.59915652553978,4.426186638555622,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,concept_participation_ratio,1.155266299985955,1.0175974259415246,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,cvp_within_ratio,0.012200450094954074,1.0,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,raw,cpres_shared_ratio,0.011977037518630688,1.0,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,lfs_direct,0.808007891684794,0.808007891684794,0.808007891684794,positive-diagonal invariant after coordinate standardization,0.0,0.0,8.09007891684794e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,ss_language,4739213.954199129,4739213.954199129,4739213.954199129,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.739213955199129,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,ss_concept,1126092.5644257027,1126092.5644257027,1126092.5644257027,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.1260925654257028,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,ss_residual,2121893.4813751676,2121893.4813751676,2121893.4813751676,positive-diagonal invariant after coordinate standardization,0.0,0.0,2.1218934823751674,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,language_share_total,0.5933511060445625,0.5933511060445625,0.5933511060445625,positive-diagonal invariant after coordinate standardization,0.0,0.0,5.943511060445625e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,concept_share_total,0.140987149993202,0.140987149993202,0.140987149993202,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.4198714999320198e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,residual_share_total,0.2656617439622356,0.2656617439622356,0.2656617439622356,positive-diagonal invariant after coordinate standardization,0.0,0.0,2.6666174396223557e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,lfs_vc_reml,0.8433199439337381,0.8433199439337381,0.8433199439337381,positive-diagonal invariant after coordinate standardization,0.0,0.0,8.44319943933738e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,mexa_external,0.10805555555555557,0.10805555555555557,0.10805555555555557,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.0905555555555556e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,aar10,-0.5475654527684459,-0.547565452768446,-0.547565452768446,positive-diagonal invariant after coordinate standardization,1.1102230246251565e-16,2.0275622192962685e-16,5.485654527684459e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,mean_alignment_margin,-0.29485419057777845,-0.2948541905777784,-0.2948541905777784,positive-diagonal invariant after coordinate standardization,5.551115123125783e-17,1.8826644831630693e-16,2.9585419057777843e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,linear_cka,0.41866291043926757,0.41866291043926757,0.41866291043926757,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.196629104392676e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,cvp_within_raw,832.8169348207363,832.8169348207363,832.8169348207363,positive-diagonal invariant after coordinate standardization,0.0,0.0,0.0008328179348207362,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,cpres_shared_raw,288.7416831860776,288.7416831860776,288.7416831860776,positive-diagonal invariant after coordinate standardization,0.0,0.0,0.00028874268318607757,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,mean_norm,41.695649426012764,41.695649426012764,41.695649426012764,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.1696649426012765e-05,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,concept_rank_covariance_entropy,4.631821281542925,4.631821281542928,4.631821281542928,positive-diagonal invariant after coordinate standardization,2.6645352591003757e-15,5.752672862655831e-16,4.632821281542927e-06,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,concept_rank_singular_entropy,171.71724458036047,171.717244967261,171.717244967261,positive-diagonal invariant after coordinate standardization,3.8690052406309405e-07,2.253125620183687e-09,0.00017171824496726098,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.5,standardized,concept_participation_ratio,1.7312049727657104,1.731204972765711,1.731204972765711,positive-diagonal invariant after coordinate standardization,6.661338147750939e-16,3.8478044209340643e-16,1.732204972765711e-06,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,lfs_direct,0.7235784765587647,0.7217704907223468,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,ss_language,5059.9813266834835,492928.4432564016,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,ss_concept,1933.0145826863297,190015.02643723958,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,ss_residual,2483.4282413400592,243007.05175153026,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,language_share_total,0.5339547118418548,0.5323485778560464,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,concept_share_total,0.20398143349688805,0.20521077750534103,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,residual_share_total,0.26206385466125715,0.2624406446386126,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,lfs_vc_reml,0.7596170485418782,0.7578642677830812,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,mexa_external,0.05722222222222222,0.07500000000000001,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,aar10,-0.04186885890104436,-0.02364404485142001,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,mean_alignment_margin,-0.022633916411374497,-0.012069397987310613,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,linear_cka,0.39737212216640044,0.3968474425452004,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,cvp_within_raw,1.1324212369298434,111.03130209968452,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,cpres_shared_raw,0.4956447647913666,48.72180165057426,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,mean_norm,1.4187296110963954,13.749700395679021,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,concept_rank_covariance_entropy,1.0782922084523958,1.0532121673798045,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,concept_rank_singular_entropy,13.216322498104645,4.426186638555622,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,concept_participation_ratio,1.0228729774868064,1.0175974259415246,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,cvp_within_ratio,0.01019911696535045,1.0,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,raw,cpres_shared_ratio,0.010172956417869344,1.0,,empirical,,,,EMPIRICAL
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,lfs_direct,0.808007891684794,0.808007891684794,0.808007891684794,positive-diagonal invariant after coordinate standardization,0.0,0.0,8.09007891684794e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,ss_language,4739213.954199129,4739213.954199129,4739213.954199129,positive-diagonal invariant after coordinate standardization,0.0,0.0,4.739213955199129,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,ss_concept,1126092.5644257027,1126092.5644257027,1126092.5644257027,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.1260925654257028,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,ss_residual,2121893.4813751676,2121893.4813751676,2121893.4813751676,positive-diagonal invariant after coordinate standardization,0.0,0.0,2.1218934823751674,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,language_share_total,0.5933511060445625,0.5933511060445625,0.5933511060445625,positive-diagonal invariant after coordinate standardization,0.0,0.0,5.943511060445625e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,concept_share_total,0.140987149993202,0.140987149993202,0.140987149993202,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.4198714999320198e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,residual_share_total,0.2656617439622356,0.2656617439622356,0.2656617439622356,positive-diagonal invariant after coordinate standardization,0.0,0.0,2.6666174396223557e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,lfs_vc_reml,0.8433199439337381,0.8433199439337381,0.8433199439337381,positive-diagonal invariant after coordinate standardization,0.0,0.0,8.44319943933738e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,mexa_external,0.10805555555555557,0.10805555555555557,0.10805555555555557,positive-diagonal invariant after coordinate standardization,0.0,0.0,1.0905555555555556e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,aar10,-0.547565452768446,-0.547565452768446,-0.547565452768446,positive-diagonal invariant after coordinate standardization,0.0,0.0,5.485654527684459e-07,PASS
salamandra-2b,6,13,300,2048,diagonal,diagonal_shrink_0.1,fraction=0.9,standardized,mean_alignment_margin,-0.29485419057777845,-0.2948541905777784,-0.2948541905777784,positive-diagonal invariant after coordinate standardization,5.551115123125783e-17,1.8826644831630693e-16,2.9585419057777843e-07,PASS
