model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y,alpha,s2,alpha_shrunk
SmolLM2-1.7B,yor_Latn,0.25,Latn,Atlantic-Congo,4.632892380992985,3.6949,0.02,-0.07898874580860138,-0.041562505066394806,Atlantic-Congo,Latn,-4.304065093204169,0.5887848598604819,6.587837837837826,8.937316580652651e-06
Falcon3-7B-Base,swh_Latn,0.25333333333333335,Latn,Atlantic-Congo,7.487255902011655,1.7245,0.07333333333333333,-0.11032906919717789,-0.007676515728235245,Atlantic-Congo,Latn,-4.304065093204169,-1.2664951277044825,6.587837837837826,-1.9224454723702446e-05
Falcon3-7B-Base,yor_Latn,0.25333333333333335,Latn,Atlantic-Congo,4.632892380992985,3.3154,0.013333333333333334,-0.14955992996692657,-0.08588242530822754,Atlantic-Congo,Latn,-4.304065093204169,-0.2855322010111596,6.587837837837826,-4.334166581346857e-06
salamandra-2b,swh_Latn,0.2633333333333333,Latn,Atlantic-Congo,7.487255902011655,1.4659,0.05333333333333334,-0.20251816511154175,-0.06855299323797226,Atlantic-Congo,Latn,-4.011868340397864,0.7267844284407037,3.7701498868778427,1.927682383740856e-05
salamandra-2b,yor_Latn,0.23,Latn,Atlantic-Congo,4.632892380992985,3.3715,0.023333333333333334,-0.26928412914276123,-0.14051099121570587,Atlantic-Congo,Latn,-4.304065093204169,1.4480021298757135,6.587837837837826,2.1979596140127494e-05
salamandra-7b,swh_Latn,0.2733333333333333,Latn,Atlantic-Congo,7.487255902011655,1.4659,0.08333333333333333,-0.10596904903650284,-0.01502049807459116,Atlantic-Congo,Latn,-3.4385849137337767,-0.015060177537836505,1.2954034824939167,-1.1624960932521577e-06
salamandra-7b,yor_Latn,0.23333333333333334,Latn,Atlantic-Congo,4.632892380992985,3.3715,0.016666666666666666,-0.1056303009390831,-0.05722830444574356,Atlantic-Congo,Latn,-4.304065093204169,0.13287409723308485,6.587837837837826,2.016930052278427e-06
granite-3.1-8b-base,swh_Latn,0.30333333333333334,Latn,Atlantic-Congo,7.487255902011655,1.5846,0.07333333333333333,-0.08759351819753647,-0.010045552626252174,Atlantic-Congo,Latn,-2.56974552972503,0.38010266942690984,0.2870112514952153,0.00013238863593264687
granite-3.1-8b-base,yor_Latn,0.25333333333333335,Latn,Atlantic-Congo,4.632892380992985,2.566,0.06333333333333334,-0.0678398609161377,-0.026316583156585693,Atlantic-Congo,Latn,-4.304065093204169,-0.4361049557303729,6.587837837837826,-6.619749087216881e-06
Yi-1.5-9B,swh_Latn,0.37,Latn,Atlantic-Congo,7.487255902011655,1.8244,0.12,-0.07577478885650635,0.0040046158246695995,Atlantic-Congo,Latn,-1.6582280766035322,-0.15237819890438464,0.07647156084656088,-0.00019900103538432047
Yi-1.5-9B,yor_Latn,0.25333333333333335,Latn,Atlantic-Congo,4.632892380992985,3.7232,0.02666666666666667,-0.08131542801856995,-0.03973075747489929,Atlantic-Congo,Latn,-4.304065093204169,-1.7855019699936925,6.587837837837826,-2.710259284620102e-05
Llama-3.1-8B,swh_Latn,0.38,Latn,Atlantic-Congo,7.487255902011655,1.739,0.7733333333333333,-0.003715856932103634,0.12168441712856293,Atlantic-Congo,Latn,-1.5621850275835547,-0.11422430039418274,0.0679996182477572,-0.00016773119045969992
Llama-3.1-8B,yor_Latn,0.32,Latn,Atlantic-Congo,4.632892380992985,2.7323,0.06,-0.09694968163967133,-0.03810759633779526,Atlantic-Congo,Latn,-2.2735975561207935,0.09370222466790912,0.18007202881152456,5.200708750912223e-05
Qwen3-0.6B-Base,zsm_Latn,0.5466666666666666,Latn,Austronesian,7.287263587861631,1.3675,0.9133333333333333,0.03689232096076012,0.16131934523582458,Austronesian,Latn,-0.4240185160039125,1.4613153959532104,0.025690272321528027,0.005666149537839015
Qwen3-0.6B-Base,ind_Latn,0.5366666666666666,Latn,Austronesian,10.081454105942349,1.3162,0.9566666666666667,0.05160006508231163,0.17475995421409607,Austronesian,Latn,-0.48012663687718415,0.6002276029533382,0.026427613993175402,0.002262652054226369
Qwen3-0.6B-Base,plt_Latn,0.29333333333333333,Latn,Austronesian,8.15437957359287,1.752,0.04666666666666667,-0.15278568863868713,-0.05295144021511078,Austronesian,Latn,-2.7916369172104756,-1.1148199957903886,0.4144802947415429,-0.0002689032763792488
Qwen3-1.7B-Base,zsm_Latn,0.71,Latn,Austronesian,7.287263587861631,1.3675,0.9633333333333334,0.0654899999499321,0.20255638659000397,Austronesian,Latn,0.4613455665026207,1.3523580094579588,0.02169431588553549,0.00620509501909117
Qwen3-1.7B-Base,ind_Latn,0.6733333333333333,Latn,Austronesian,10.081454105942349,1.3162,0.9866666666666667,0.08647732436656952,0.22445480525493622,Austronesian,Latn,0.25921960778801917,0.34525237861675634,0.021565604355698504,0.001593550648063713
Qwen3-1.7B-Base,plt_Latn,0.2966666666666667,Latn,Austronesian,8.15437957359287,1.752,0.03333333333333333,-0.11987032741308212,-0.04710569977760315,Austronesian,Latn,-2.7128008038608074,-2.030305351442506,0.3631577038398295,-0.0005589159789247131
Qwen3-4B-Base,zsm_Latn,0.8233333333333334,Latn,Austronesian,7.287263587861631,1.3675,0.9566666666666667,0.05737253651022911,0.21225014328956604,Austronesian,Latn,1.1772025632613314,1.0180123832399623,0.026583243619702646,0.0038151747881534225
Qwen3-4B-Base,ind_Latn,0.8233333333333334,Latn,Austronesian,10.081454105942349,1.3162,0.98,0.06753718107938766,0.233271986246109,Austronesian,Latn,1.1772025632613314,0.21303271111336186,0.026583243619702646,0.0007983763673939182
Qwen3-4B-Base,plt_Latn,0.35,Latn,Austronesian,8.15437957359287,1.752,0.06333333333333334,-0.12441827356815338,-0.03542903810739517,Austronesian,Latn,-1.8718021769015918,-2.239509347459997,0.10096153846153849,-0.00221598580582705
Qwen3-8B-Base,zsm_Latn,0.8966666666666666,Latn,Austronesian,7.287263587861631,1.3675,0.9733333333333334,0.06703749299049377,0.22606368362903595,Austronesian,Latn,1.833870954578181,1.3545706132375774,0.03890728334916121,0.003472609464015448
Qwen3-8B-Base,ind_Latn,0.8766666666666667,Latn,Austronesian,10.081454105942349,1.3162,0.9833333333333333,0.07110629230737686,0.24976716935634613,Austronesian,Latn,1.625524050185725,0.341244036718521,0.03393767664223754,0.0010025479714901998
Qwen3-8B-Base,plt_Latn,0.38,Latn,Austronesian,8.15437957359287,1.752,0.08666666666666667,-0.10295911878347397,-0.024247271940112114,Austronesian,Latn,-1.5621850275835547,-2.2500023594611944,0.0679996182477572,-0.003303986743764226
OLMo-2-0425-1B,zsm_Latn,0.2966666666666667,Latn,Austronesian,7.287263587861631,1.3733,0.5533333333333333,-0.0019023458007723093,0.07278405129909515,Austronesian,Latn,-2.7128008038608074,1.14005297888801,0.3631577038398295,0.00031384137675367235
OLMo-2-0425-1B,ind_Latn,0.2966666666666667,Latn,Austronesian,10.081454105942349,1.3219,0.61,0.0016260907286778092,0.07468614727258682,Austronesian,Latn,-2.7128008038608074,0.3350629948683217,0.3631577038398295,9.223837274012737e-05
OLMo-2-0425-1B,plt_Latn,0.23666666666666666,Latn,Austronesian,8.15437957359287,1.7663,0.043333333333333335,-0.10454972088336945,-0.03647124767303467,Austronesian,Latn,-4.304065093204169,-0.6588517900799062,6.587837837837826,-1.000088049062128e-05
OLMo-2-1124-7B,zsm_Latn,0.42,Latn,Austronesian,7.287263587861631,1.3733,0.88,0.024190954864025116,0.1405378133058548,Austronesian,Latn,-1.2272296664902034,1.365404672873089,0.046981267151891194,0.0029001017930739953
OLMo-2-1124-7B,ind_Latn,0.44,Latn,Austronesian,10.081454105942349,1.3219,0.89,0.030909648165106773,0.14397387206554413,Austronesian,Latn,-1.0809127115687085,0.7067316437748956,0.04080925999208549,0.0017275591000970806
OLMo-2-1124-7B,plt_Latn,0.2866666666666667,Latn,Austronesian,8.15437957359287,1.7663,0.056666666666666664,-0.10450505465269089,-0.025186913087964058,Austronesian,Latn,-2.9680807422234805,-0.5830868824847424,0.5604580211632034,-0.00010401900614399702
Mistral-7B-v0.3,zsm_Latn,0.53,Latn,Austronesian,7.287263587861631,1.6127,0.8633333333333333,0.02237182855606079,0.14133208990097046,Austronesian,Latn,-0.5179430915348547,1.5177659915868023,0.026968899261832387,0.005607047323595367
Mistral-7B-v0.3,ind_Latn,0.54,Latn,Austronesian,10.081454105942349,1.6053,0.8966666666666666,0.03599586337804794,0.1488947868347168,Austronesian,Latn,-0.46134556650262076,0.7739107655580744,0.026172258698237087,0.002945733651787188
Mistral-7B-v0.3,plt_Latn,0.2866666666666667,Latn,Austronesian,8.15437957359287,1.7082,0.06333333333333334,-0.07030455768108368,-0.017445694655179977,Austronesian,Latn,-2.9680807422234805,-1.1706900206632307,0.5604580211632034,-0.00020884368369640524
bloom-1b7,zsm_Latn,0.25333333333333335,Latn,Austronesian,7.287263587861631,0.9466,0.8133333333333334,-0.012458483688533306,0.10888297855854034,Austronesian,Latn,-4.304065093204169,0.004107541928531688,6.587837837837826,6.23494354525609e-08
bloom-1b7,ind_Latn,0.24333333333333335,Latn,Austronesian,10.081454105942349,0.8461,0.92,0.003962304443120956,0.11962025612592697,Austronesian,Latn,-4.304065093204169,-0.8059455815973737,6.587837837837826,-1.2233654920772004e-05
bloom-1b7,plt_Latn,0.29,Latn,Austronesian,8.15437957359287,1.6069,0.23666666666666666,-0.13201726973056793,-0.028271036222577095,Austronesian,Latn,-2.876385515921425,1.2517103298109924,0.478653169014085,0.00026145212414938236
bloom-7b1,zsm_Latn,0.24666666666666667,Latn,Austronesian,7.287263587861631,0.9466,0.97,0.07388541847467422,0.21229679882526398,Austronesian,Latn,-4.304065093204169,0.24489444167835028,6.587837837837826,3.7173156126811753e-06
bloom-7b1,ind_Latn,0.26666666666666666,Latn,Austronesian,10.081454105942349,0.8461,0.9933333333333333,0.08928214013576508,0.24095585942268372,Austronesian,Latn,-3.7841896339182615,-0.045283222561647296,2.4545454545454564,-1.8447968700566663e-06
bloom-7b1,plt_Latn,0.25,Latn,Austronesian,8.15437957359287,1.6069,0.07666666666666666,-0.09914017468690872,-0.027592124417424202,Austronesian,Latn,-4.304065093204169,0.06481765227806591,6.587837837837826,9.838837887496679e-07
EuroLLM-1.7B,zsm_Latn,0.27,Latn,Austronesian,7.287263587861631,1.4229,0.16333333333333333,-0.08588430285453796,0.014556662179529667,Austronesian,Latn,-3.5973122605884447,0.613816845022221,1.7337328767123257,3.5402307413737774e-05
EuroLLM-1.7B,ind_Latn,0.25,Latn,Austronesian,10.081454105942349,1.4122,0.16666666666666666,-0.06459462642669678,0.027276935055851936,Austronesian,Latn,-4.304065093204169,-0.893729031126369,6.587837837837826,-1.3566142440991321e-05
EuroLLM-1.7B,plt_Latn,0.2633333333333333,Latn,Austronesian,8.15437957359287,1.5625,0.043333333333333335,-0.162278413772583,-0.06869523227214813,Austronesian,Latn,-4.011868340397864,-0.03451005149678954,3.7701498868778427,-9.15325309005816e-07
SmolLM2-1.7B,zsm_Latn,0.31333333333333335,Latn,Austronesian,7.287263587861631,1.6711,0.72,0.002747915219515562,0.08995254337787628,Austronesian,Latn,-2.38343718962314,0.8807001085421629,0.21330312239464258,0.00041269316899563834
SmolLM2-1.7B,ind_Latn,0.30333333333333334,Latn,Austronesian,10.081454105942349,1.6717,0.7566666666666667,0.0003687948046717793,0.09010740369558334,Austronesian,Latn,-2.56974552972503,-0.10523603117364733,0.2870112514952153,-3.66533985067859e-05
SmolLM2-1.7B,plt_Latn,0.2633333333333333,Latn,Austronesian,8.15437957359287,1.865,0.03666666666666667,-0.1227475181221962,-0.04052823781967163,Austronesian,Latn,-4.011868340397864,-0.975902500995359,3.7701498868778427,-2.588429229379472e-05
Falcon3-7B-Base,zsm_Latn,0.37,Latn,Austronesian,7.287263587861631,1.5361,0.6133333333333333,-0.047055721282958984,0.060394298285245895,Austronesian,Latn,-1.6582280766035322,0.7568047392903305,0.07647156084656088,0.0009883626909581663
Falcon3-7B-Base,ind_Latn,0.44,Latn,Austronesian,10.081454105942349,1.5172,0.75,-0.021422628313302994,0.07437752932310104,Austronesian,Latn,-1.0809127115687085,0.5324814855590705,0.04080925999208549,0.0013016160293851282
Falcon3-7B-Base,plt_Latn,0.27,Latn,Austronesian,8.15437957359287,1.7124,0.03333333333333333,-0.1291775107383728,-0.04039837047457695,Austronesian,Latn,-3.5973122605884447,-1.4122657966408707,1.7337328767123257,-8.145339816642903e-05
salamandra-2b,zsm_Latn,0.26666666666666666,Latn,Austronesian,7.287263587861631,1.3467,0.5066666666666667,-0.0818496122956276,0.07566558569669724,Austronesian,Latn,-3.7841896339182615,0.3390618153313909,2.4545454545454564,1.381306676077103e-05
salamandra-2b,ind_Latn,0.2633333333333333,Latn,Austronesian,10.081454105942349,1.3328,0.5933333333333334,-0.06848197430372238,0.09385288506746292,Austronesian,Latn,-4.011868340397864,-0.689739915259894,3.7701498868778427,-1.8294275867259203e-05
salamandra-2b,plt_Latn,0.26666666666666666,Latn,Austronesian,8.15437957359287,1.4987,0.03666666666666667,-0.18214794993400574,-0.06361820548772812,Austronesian,Latn,-3.7841896339182615,0.10656967336471457,2.4545454545454564,4.341550557233255e-06
salamandra-7b,zsm_Latn,0.3433333333333333,Latn,Austronesian,7.287263587861631,1.3467,0.8333333333333334,-0.00019810249796137214,0.13580022752285004,Austronesian,Latn,-1.9509992185627847,0.8571241980442399,0.11253787682585727,0.0007609555703641869
salamandra-7b,ind_Latn,0.33666666666666667,Latn,Austronesian,10.081454105942349,1.3328,0.86,0.04085143655538559,0.16192908585071564,Austronesian,Latn,-2.03520828670301,-0.028207894207668005,0.12669672326127676,-2.2246548238639907e-05
salamandra-7b,plt_Latn,0.22666666666666666,Latn,Austronesian,8.15437957359287,1.4987,0.05333333333333334,-0.11051421612501144,-0.03473855182528496,Austronesian,Latn,-4.304065093204169,-1.7284338185638215,6.587837837837826,-2.6236340733442184e-05
granite-3.1-8b-base,zsm_Latn,0.43333333333333335,Latn,Austronesian,7.287263587861631,1.3866,0.5033333333333333,-0.06430958956480026,0.0521218441426754,Austronesian,Latn,-1.128465251817791,1.1978558559918753,0.04265921244530871,0.0028013983127607458
granite-3.1-8b-base,ind_Latn,0.49333333333333335,Latn,Austronesian,10.081454105942349,1.3718,0.4166666666666667,-0.12077736109495163,0.024882612749934196,Austronesian,Latn,-0.7334210796978851,0.7916841969623061,0.030833028809592013,0.0025593491081525805
granite-3.1-8b-base,plt_Latn,0.27,Latn,Austronesian,8.15437957359287,1.5885,0.03666666666666667,-0.10601534694433212,-0.05113156512379646,Austronesian,Latn,-3.5973122605884447,-1.4983376600945344,1.7337328767123257,-8.641765190793566e-05
Yi-1.5-9B,zsm_Latn,0.7033333333333334,Latn,Austronesian,7.287263587861631,1.6717,0.77,0.008864411152899265,0.11422579735517502,Austronesian,Latn,0.42401851600391216,1.3110125899296574,0.02163009432953618,0.006033165664394237
Yi-1.5-9B,ind_Latn,0.67,Latn,Austronesian,10.081454105942349,1.6575,0.8266666666666667,0.02449733577668667,0.12533822655677795,Austronesian,Latn,0.24116205681688824,0.32700217095168777,0.021580601937744793,0.0015082707200245744
Yi-1.5-9B,plt_Latn,0.2733333333333333,Latn,Austronesian,8.15437957359287,1.8071,0.08,-0.09710514545440674,-0.024485809728503227,Austronesian,Latn,-3.4385849137337767,-2.7857947560273186,1.2954034824939167,-0.000215035682547194
Llama-3.1-8B,zsm_Latn,0.6733333333333333,Latn,Austronesian,7.287263587861631,1.3623,0.9366666666666666,0.05246520787477493,0.21094892919063568,Austronesian,Latn,0.25921960778801917,1.0652258906868302,0.021565604355698504,0.004916668250738414
Llama-3.1-8B,ind_Latn,0.6533333333333333,Latn,Austronesian,10.081454105942349,1.3162,0.9633333333333334,0.0688570961356163,0.2285912036895752,Austronesian,Latn,0.1513996464553685,0.1529624756681561,0.021721798111730497,0.0007009618313090792
Llama-3.1-8B,plt_Latn,0.30333333333333334,Latn,Austronesian,8.15437957359287,1.7481,0.27666666666666667,-0.08984150737524033,0.012602154165506363,Austronesian,Latn,-2.56974552972503,-1.9721221827531101,0.2870112514952153,-0.0006868843253189922
Qwen3-0.6B-Base,lvs_Latn,0.42,Latn,Balto-Slavic,9.894602930159628,2.1688,0.48,-0.06584028899669647,0.05783069506287575,Balto-Slavic,Latn,-1.2272296664902034,0.11513385664714981,0.046981267151891194,0.00024454281630860046
Qwen3-0.6B-Base,pol_Latn,0.5,Latn,Balto-Slavic,11.069183544489329,1.7446,0.7733333333333333,-0.024338997900485992,0.10378936678171158,Balto-Slavic,Latn,-0.6931471805599454,0.26931153829997445,0.029999999999999995,0.0008947227186042714
Qwen3-0.6B-Base,slv_Latn,0.4633333333333333,Latn,Balto-Slavic,9.903501694149961,1.791,0.6866666666666666,-0.03430616110563278,0.08687815070152283,Balto-Slavic,Latn,-0.9225212816247911,0.3783371075521288,0.035569090280473614,0.0010606861699501689
Qwen3-0.6B-Base,ces_Latn,0.49,Latn,Balto-Slavic,10.755192300065602,2.0635,0.8533333333333334,-0.005069301463663578,0.11969370394945145,Balto-Slavic,Latn,-0.7537718023763801,0.33143497744691286,0.03127553104575164,0.0010563485824782487
Qwen3-0.6B-Base,hrv_Latn,0.49666666666666665,Latn,Balto-Slavic,7.610626216540094,1.7484,0.8,-0.014406293630599976,0.10542848706245422,Balto-Slavic,Latn,-0.7132147436107549,1.2394654589636693,0.030408126490549973,0.004062738691435245
Qwen3-0.6B-Base,ukr_Cyrl,0.45,Cyrl,Balto-Slavic,10.582360317494818,2.3475,0.8666666666666667,0.005302960053086281,0.12075744569301605,Balto-Slavic,Cyrl,-1.01160091167848,0.2551246850734088,0.038352272727272714,0.0006634840205227846
Qwen3-0.6B-Base,mkd_Cyrl,0.41333333333333333,Cyrl,Balto-Slavic,9.301746425904852,2.0778,0.79,0.002816525986418128,0.10782373696565628,Balto-Slavic,Cyrl,-1.2786636969275254,0.3267589114143412,0.04951771988944001,0.000658552856000418
Qwen3-0.6B-Base,rus_Cyrl,0.5633333333333334,Cyrl,Balto-Slavic,11.867586387163913,1.6852,0.8466666666666667,-0.0291950274258852,0.10832023620605469,Balto-Slavic,Cyrl,-0.3319025409311475,0.49869920792027306,0.024637888374761125,0.002015932808674967
Qwen3-0.6B-Base,lit_Latn,0.3566666666666667,Latn,Balto-Slavic,10.153726802927073,1.9958,0.4266666666666667,-0.07508765906095505,0.05340270325541496,Balto-Slavic,Latn,-1.7969542861051588,-0.5465908804690203,0.09136298777525904,-0.0005976088183477699
Qwen3-0.6B-Base,srp_Cyrl,0.4766666666666667,Cyrl,Balto-Slavic,9.664593347362308,2.2577,0.72,-0.026186112314462662,0.09004762768745422,Balto-Slavic,Cyrl,-0.8367381001722014,0.6833898090131918,0.033240101492076776,0.0020497532353808217
Qwen3-0.6B-Base,bul_Cyrl,0.51,Cyrl,Balto-Slavic,10.360175858097726,2.0365,0.8866666666666667,0.0014377802144736052,0.12112275511026382,Balto-Slavic,Cyrl,-0.6337237600891445,0.6645204327150427,0.028868796039125715,0.002293918020677992
Qwen3-0.6B-Base,slk_Latn,0.43666666666666665,Latn,Balto-Slavic,10.215972316299656,1.9416,0.8233333333333334,-0.009552129544317722,0.10915753990411758,Balto-Slavic,Latn,-1.1045470241879245,0.12241284000261188,0.041711164865354436,0.00029277548328705404
Qwen3-1.7B-Base,lvs_Latn,0.6133333333333333,Latn,Balto-Slavic,9.894602930159628,2.1688,0.8066666666666666,-0.013917270116508007,0.11928968131542206,Balto-Slavic,Latn,-0.062242308877221014,0.2857997452583483,0.02252945154390232,0.001262954803406592
Qwen3-1.7B-Base,pol_Latn,0.67,Latn,Balto-Slavic,11.069183544489329,1.7446,0.9233333333333333,0.010860166512429714,0.15836448967456818,Balto-Slavic,Latn,0.24116205681688824,0.20929930667502378,0.021580601937744793,0.0009653759027353422
Qwen3-1.7B-Base,slv_Latn,0.6566666666666666,Latn,Balto-Slavic,9.903501694149961,1.791,0.88,0.008535080589354038,0.14530883729457855,Balto-Slavic,Latn,0.16929205650362053,0.4758289766787561,0.02168468519006531,0.0021842361848574657
Qwen3-1.7B-Base,ces_Latn,0.67,Latn,Balto-Slavic,10.755192300065602,2.0635,0.9466666666666667,0.029957711696624756,0.17838267982006073,Balto-Slavic,Latn,0.24116205681688824,0.33204736763839643,0.021580601937744793,0.0015315412763529201
Qwen3-1.7B-Base,hrv_Latn,0.6,Latn,Balto-Slavic,7.610626216540094,1.7484,0.94,0.0337589755654335,0.1700277179479599,Balto-Slavic,Latn,-0.13353139262452288,0.8248273409481167,0.022959183673469375,0.003577001478578141
Qwen3-1.7B-Base,ukr_Cyrl,0.62,Cyrl,Balto-Slavic,10.582360317494818,2.3475,0.9566666666666667,0.03444088250398636,0.1800375133752823,Balto-Slavic,Cyrl,-0.02666824708216118,0.2457358806679434,0.02234631502056823,0.0010947715936566967
Qwen3-1.7B-Base,mkd_Cyrl,0.5333333333333333,Cyrl,Balto-Slavic,9.301746425904852,2.0778,0.9133333333333333,0.028184739872813225,0.16675275564193726,Balto-Slavic,Cyrl,-0.4989911661189879,0.11210997322109434,0.02669303015323777,0.0004184296161345809
Qwen3-1.7B-Base,rus_Cyrl,0.69,Cyrl,Balto-Slavic,11.867586387163913,1.6852,0.9033333333333333,-0.013004420325160027,0.15418802201747894,Balto-Slavic,Cyrl,0.35020242943311447,0.18648270928275074,0.021556751532924544,0.0008610834778206655
Qwen3-1.7B-Base,lit_Latn,0.5466666666666666,Latn,Balto-Slavic,10.153726802927073,1.9958,0.78,-0.01685241609811783,0.11493533849716187,Balto-Slavic,Latn,-0.4240185160039125,-0.1679765793695578,0.025690272321528027,-0.000651317587016784
Qwen3-1.7B-Base,srp_Cyrl,0.6366666666666667,Cyrl,Balto-Slavic,9.664593347362308,2.2577,0.9033333333333333,0.007922942750155926,0.14857278764247894,Balto-Slavic,Cyrl,0.06224230887722142,0.5880487490608303,0.021975292901635232,0.002663832147917754
Qwen3-1.7B-Base,bul_Cyrl,0.65,Cyrl,Balto-Slavic,10.360175858097726,2.0365,0.9333333333333333,0.0199466310441494,0.17635618150234222,Balto-Slavic,Cyrl,0.13353139262452257,0.4374541164269255,0.021763392857142853,0.002000851923053394
