model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y
Qwen3-1.7B-Base,kir_Cyrl,0.45666666666666667,Cyrl,Turkic,8.70022124395045,2.5432,0.17333333333333334,-0.10419835895299911,0.00179840880446136,Turkic,Cyrl,-0.9666158157616709
Qwen3-1.7B-Base,mar_Deva,0.52,Deva,Indo-European,9.291197362643686,4.3906,0.6266666666666667,-0.03754352033138275,0.05148706212639809,Indo-European,Deva,-0.5753641449035617
Qwen3-1.7B-Base,nso_Latn,0.27,Latn,Atlantic-Congo,,1.7231,0.04666666666666667,-0.12308584153652191,-0.044054023921489716,Atlantic-Congo,Latn,-3.5973122605884447
Qwen3-1.7B-Base,snd_Arab,0.4066666666666667,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-1.3316359485820264
Qwen3-1.7B-Base,tam_Taml,0.53,Taml,Dravidian,9.641283555217916,4.9487,0.4266666666666667,-0.0673057958483696,0.02158348821103573,Dravidian,other,-0.5179430915348547
Qwen3-1.7B-Base,ukr_Cyrl,0.62,Cyrl,Balto-Slavic,10.582360317494818,2.3475,0.9566666666666667,0.03444088250398636,0.1800375133752823,Balto-Slavic,Cyrl,-0.02666824708216118
Qwen3-1.7B-Base,zho_Hans,0.78,Hans,Sino-Tibetan,11.356131798505956,2.9106,0.9566666666666667,0.008658993057906628,0.18215444684028625,Sino-Tibetan,other,0.879249460193806
Qwen3-1.7B-Base,amh_Ethi,0.31666666666666665,Ethi,Afro-Asiatic,8.5541337799261,5.9294,0.013333333333333334,-0.12843753397464752,-0.057646509259939194,Afro-Asiatic,other,-2.3272777055844176
Qwen3-1.7B-Base,bam_Latn,0.2966666666666667,Latn,Mande,,,,,,other,Latn,-2.7128008038608074
Qwen3-1.7B-Base,dan_Latn,0.6566666666666666,Latn,Indo-European,10.360245901721395,1.4893,0.9633333333333334,0.04903310537338257,0.2161979228258133,Indo-European,Latn,0.16929205650362053
Qwen3-1.7B-Base,gaz_Latn,0.28,Latn,Afro-Asiatic,,1.8212,0.03,-0.14205247163772583,-0.06728866696357727,Afro-Asiatic,Latn,-3.178053830347945
Qwen3-1.7B-Base,hun_Latn,0.5666666666666667,Latn,Uralic,10.637669631397417,1.8957,0.8833333333333333,-0.008708914741873741,0.12393001466989517,Uralic,Latn,-0.3136575588550415
Qwen3-1.7B-Base,kac_Latn,0.2866666666666667,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-2.9680807422234805
Qwen3-1.7B-Base,kor_Hang,0.6666666666666666,Hang,Koreanic,10.39384619552899,3.2567,0.8833333333333333,-0.0013083691010251641,0.12144684046506882,other,other,0.2231435513142094
Qwen3-1.7B-Base,mkd_Cyrl,0.5333333333333333,Cyrl,Balto-Slavic,9.301746425904852,2.0778,0.9133333333333333,0.028184739872813225,0.16675275564193726,Balto-Slavic,Cyrl,-0.4989911661189879
Qwen3-1.7B-Base,nya_Latn,0.25666666666666665,Latn,Afro-Asiatic,,1.767,0.03333333333333333,-0.11718369275331497,-0.04214504733681679,Afro-Asiatic,Latn,-4.304065093204169
Qwen3-1.7B-Base,ron_Latn,0.63,Latn,Indo-European,10.598220789235436,1.5856,0.9466666666666667,0.019983215257525444,0.19035081565380096,Indo-European,Latn,0.02666824708216149
Qwen3-1.7B-Base,som_Latn,0.25666666666666665,Latn,Afro-Asiatic,3.781970673912552,1.7642,0.07,-0.1368151158094406,-0.049203962087631226,Afro-Asiatic,Latn,-4.304065093204169
Qwen3-1.7B-Base,tel_Telu,0.39666666666666667,Telu,Dravidian,9.195061276656201,6.8005,0.32666666666666666,-0.07880593091249466,0.003976040054112673,Dravidian,other,-1.4143073973475646
Qwen3-1.7B-Base,urd_Arab,0.5266666666666666,Arab,Indo-European,9.431854501264098,3.0968,0.7766666666666666,-0.025426944717764854,0.07247770577669144,Indo-European,Arab,-0.5369864498046631
Qwen3-1.7B-Base,zho_Hant,0.6866666666666666,Hant,Sino-Tibetan,11.356131798505956,2.9106,,,,Sino-Tibetan,other,0.3319025409311476
Qwen3-1.7B-Base,apc_Arab,0.4533333333333333,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-0.9889925636508873
Qwen3-1.7B-Base,ben_Beng,0.5033333333333333,Beng,Indo-European,9.981044874347496,4.9675,0.6966666666666667,-0.03916250169277191,0.05939510464668274,Indo-European,other,-0.6732129656591282
Qwen3-1.7B-Base,deu_Latn,0.6533333333333333,Latn,Indo-European,11.552705133249123,1.291,0.9833333333333333,0.05588911473751068,0.22865615785121918,Indo-European,Latn,0.1513996464553685
Qwen3-1.7B-Base,grn_Latn,0.32,Latn,Tupian,4.10407720615511,,,,,other,Latn,-2.2735975561207935
Qwen3-1.7B-Base,hye_Armn,0.4533333333333333,Armn,Indo-European,9.379338026785135,4.5443,0.5033333333333333,-0.040093861520290375,0.05237771198153496,Indo-European,other,-0.9889925636508873
Qwen3-1.7B-Base,kan_Knda,0.42,Knda,Dravidian,9.094221311622814,6.3937,0.3566666666666667,-0.0747489407658577,0.009237243793904781,Dravidian,other,-1.2272296664902034
Qwen3-1.7B-Base,lao_Laoo,0.3233333333333333,Laoo,Tai-Kadai,8.225972821174405,5.355,0.17,-0.09357128292322159,-0.004720219410955906,Tai-Kadai,other,-2.222163525683472
Qwen3-1.7B-Base,mlt_Latn,0.37,Latn,Afro-Asiatic,,1.9275,0.21,-0.09357629716396332,0.027309125289320946,Afro-Asiatic,Latn,-1.6582280766035322
Qwen3-1.7B-Base,ory_Orya,0.48333333333333334,Orya,Indo-European,8.00140143263562,,,,,Indo-European,other,-0.7949298748698876
Qwen3-1.7B-Base,rus_Cyrl,0.69,Cyrl,Balto-Slavic,11.867586387163913,1.6852,0.9033333333333333,-0.013004420325160027,0.15418802201747894,Balto-Slavic,Cyrl,0.35020242943311447
Qwen3-1.7B-Base,sot_Latn,0.31666666666666665,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.3272777055844176
Qwen3-1.7B-Base,tgk_Cyrl,0.3466666666666667,Cyrl,Indo-European,,,,,,Indo-European,Cyrl,-1.9108188292440431
Qwen3-1.7B-Base,urd_Latn,0.33666666666666667,,,,,,,,other,other,-2.03520828670301
Qwen3-1.7B-Base,zsm_Latn,0.71,Latn,Austronesian,7.287263587861631,1.3675,0.9633333333333334,0.0654899999499321,0.20255638659000397,Austronesian,Latn,0.4613455665026207
Qwen3-1.7B-Base,arb_Arab,0.65,Arab,Afro-Asiatic,10.841073612355865,1.7374,0.9466666666666667,-8.318424079334363e-05,0.15253020823001862,Afro-Asiatic,Arab,0.13353139262452257
Qwen3-1.7B-Base,ben_Latn,0.3566666666666667,,,,,,,,other,other,-1.7969542861051588
Qwen3-1.7B-Base,ell_Grek,0.6066666666666667,Grek,Indo-European,10.634956550916772,3.8961,0.88,-0.02322268672287464,0.11024767905473709,Indo-European,other,-0.09785579000375869
Qwen3-1.7B-Base,guj_Gujr,0.45,Gujr,Indo-European,9.053743034427566,6.8984,0.44333333333333336,-0.06283803284168243,0.018593208864331245,Indo-European,other,-1.01160091167848
Qwen3-1.7B-Base,ibo_Latn,0.28,Latn,Atlantic-Congo,,2.177,0.05,-0.14021022617816925,-0.054170239716768265,Atlantic-Congo,Latn,-3.178053830347945
Qwen3-1.7B-Base,kat_Geor,0.45666666666666667,Geor,kartvelian,9.417907523376437,4.4992,0.38666666666666666,-0.05220772325992584,0.038552168756723404,other,other,-0.9666158157616709
Qwen3-1.7B-Base,lin_Latn,0.26666666666666666,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.7841896339182615
Qwen3-1.7B-Base,mri_Latn,0.32,Latn,Austronesian,,2.0077,0.07333333333333333,-0.11822270601987839,-0.03230041638016701,Austronesian,Latn,-2.2735975561207935
Qwen3-1.7B-Base,pan_Guru,0.4,Guru,Indo-European,8.861860543889303,6.8486,0.4066666666666667,-0.06536173820495605,0.014107516966760159,Indo-European,other,-1.3862943611198904
Qwen3-1.7B-Base,shn_Mymr,0.27666666666666667,Mymr,Tai-Kadai,,,,,,Tai-Kadai,other,-3.3004558118606235
Qwen3-1.7B-Base,spa_Latn,0.7266666666666667,Latn,Indo-European,11.572692346038526,1.2347,0.99,0.06160302087664604,0.24945348501205444,Indo-European,Latn,0.5561253829956542
Qwen3-1.7B-Base,tgl_Latn,0.5666666666666667,Latn,Austronesian,8.383970492667663,,,,,Austronesian,Latn,-0.3136575588550415
Qwen3-1.7B-Base,uzn_Latn,0.5,Latn,Turkic,7.876511046298704,1.8354,0.37333333333333335,-0.07839245349168777,0.026653224602341652,Turkic,Latn,-0.6931471805599454
Qwen3-1.7B-Base,zul_Latn,0.29333333333333333,Latn,Atlantic-Congo,,1.8048,0.03333333333333333,-0.13131506741046906,-0.05482271686196327,Atlantic-Congo,Latn,-2.7916369172104756
Qwen3-1.7B-Base,arb_Latn,0.28,Latn,Afro-Asiatic,10.841073612355865,1.7374,,,,Afro-Asiatic,Latn,-3.178053830347945
Qwen3-1.7B-Base,bod_Tibt,0.2733333333333333,Tibt,Sino-Tibetan,,6.0659,0.006666666666666667,-0.13120627403259277,-0.08120522648096085,Sino-Tibetan,other,-3.4385849137337767
Qwen3-1.7B-Base,eng_Latn,0.81,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,1.080912711568709
Qwen3-1.7B-Base,hat_Latn,0.38,Latn,Atlantic-Congo,4.418019405728941,,,,,Atlantic-Congo,Latn,-1.5621850275835547
Qwen3-1.7B-Base,ilo_Latn,0.3566666666666667,Latn,Austronesian,,,,,,Austronesian,Latn,-1.7969542861051588
Qwen3-1.7B-Base,kaz_Cyrl,0.44,Cyrl,Turkic,9.447543326977344,2.7857,0.46,-0.05888768658041954,0.04372655227780342,Turkic,Cyrl,-1.0809127115687085
Qwen3-1.7B-Base,lit_Latn,0.5466666666666666,Latn,Balto-Slavic,10.153726802927073,1.9958,0.78,-0.01685241609811783,0.11493533849716187,Balto-Slavic,Latn,-0.4240185160039125
Qwen3-1.7B-Base,mya_Mymr,0.37333333333333335,Mymr,Sino-Tibetan,8.94576714414124,7.053,0.11333333333333333,-0.09592616558074951,-0.030819587409496307,Sino-Tibetan,other,-1.6255240501857244
Qwen3-1.7B-Base,pbt_Arab,0.3433333333333333,Arab,Indo-European,8.559915920992061,2.9847,0.13,-0.1079959124326706,-0.012503368780016899,Indo-European,Arab,-1.9509992185627847
Qwen3-1.7B-Base,sin_Latn,0.3,,,,,,,,other,other,-2.639057329615259
Qwen3-1.7B-Base,srp_Cyrl,0.6366666666666667,Cyrl,Balto-Slavic,9.664593347362308,2.2577,0.9033333333333333,0.007922942750155926,0.14857278764247894,Balto-Slavic,Cyrl,0.06224230887722142
Qwen3-1.7B-Base,tha_Thai,0.6633333333333333,Thai,Tai-Kadai,10.196379987855126,2.5147,0.9066666666666666,0.0003098229644820094,0.14324790239334106,Tai-Kadai,other,0.2051610487637774
Qwen3-1.7B-Base,vie_Latn,0.6833333333333333,Latn,Austroasiatic,10.743353922054286,1.2567,0.97,0.039276137948036194,0.19877594709396362,other,Latn,0.31365755885504176
Qwen3-1.7B-Base,ars_Arab,0.5033333333333333,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-0.6732129656591282
Qwen3-1.7B-Base,bul_Cyrl,0.65,Cyrl,Balto-Slavic,10.360175858097726,2.0365,0.9333333333333333,0.0199466310441494,0.17635618150234222,Balto-Slavic,Cyrl,0.13353139262452257
Qwen3-1.7B-Base,est_Latn,0.5366666666666666,Latn,Uralic,9.944761723531126,1.7888,0.6766666666666666,-0.05618230253458023,0.08000124990940094,Uralic,Latn,-0.48012663687718415
Qwen3-1.7B-Base,hau_Latn,0.2733333333333333,Latn,Afro-Asiatic,,1.7729,0.03666666666666667,-0.13588114082813263,-0.049769580364227295,Afro-Asiatic,Latn,-3.4385849137337767
Qwen3-1.7B-Base,ind_Latn,0.6733333333333333,Latn,Austronesian,10.081454105942349,1.3162,0.9866666666666667,0.08647732436656952,0.22445480525493622,Austronesian,Latn,0.25921960778801917
Qwen3-1.7B-Base,kea_Latn,0.33666666666666667,Latn,Portuguese Creole,,,,,,other,Latn,-2.03520828670301
Qwen3-1.7B-Base,lug_Latn,0.33666666666666667,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.03520828670301
Qwen3-1.7B-Base,nld_Latn,0.66,Latn,Indo-European,10.903264809073452,1.3473,0.97,0.05930209532380104,0.21830525994300842,Indo-European,Latn,0.18721154208814672
Qwen3-1.7B-Base,pes_Arab,0.6166666666666667,Arab,Indo-European,10.662263375070816,2.6158,0.8666666666666667,-0.008190362714231014,0.1121315136551857,Indo-European,Arab,-0.04445176257083369
Qwen3-1.7B-Base,sin_Sinh,0.35,Sinh,Indo-European,8.94462532284678,6.5211,,,,Indo-European,other,-1.8718021769015918
Qwen3-1.7B-Base,ssw_Latn,0.30333333333333334,Latn,Atlantic-Congo,,1.8211,0.03666666666666667,-0.11996748298406601,-0.049570485949516296,Atlantic-Congo,Latn,-2.56974552972503
Qwen3-1.7B-Base,tir_Ethi,0.3333333333333333,Ethi,Afro-Asiatic,,5.7956,0.01,-0.13471780717372894,-0.07411456108093262,Afro-Asiatic,other,-2.079441541679836
Qwen3-1.7B-Base,war_Latn,0.43,Latn,Austronesian,,,,,,Austronesian,Latn,-1.1526795099383855
Qwen3-1.7B-Base,ary_Arab,0.39,,,,,,,,other,other,-1.4718165345580525
Qwen3-1.7B-Base,cat_Latn,0.67,Latn,Indo-European,10.097961053275002,1.4294,0.96,0.04188263416290283,0.21042612195014954,Indo-European,Latn,0.24116205681688824
Qwen3-1.7B-Base,eus_Latn,0.42,Latn,isolate,9.101082328203272,1.6796,0.21666666666666667,-0.10625199973583221,0.001805309671908617,other,Latn,-1.2272296664902034
Qwen3-1.7B-Base,heb_Hebr,0.6066666666666667,Hebr,Afro-Asiatic,9.693476506485494,1.8212,0.8833333333333333,0.015099437907338142,0.16331788897514343,Afro-Asiatic,other,-0.09785579000375869
Qwen3-1.7B-Base,isl_Latn,0.44666666666666666,Latn,Indo-European,9.371177412080815,2.027,0.43666666666666665,-0.07135668396949768,0.054013218730688095,Indo-European,Latn,-1.034450344450824
Qwen3-1.7B-Base,khk_Cyrl,0.36,Cyrl,Mongolic-Khitan,9.267328434893145,2.8953,0.09,-0.10264541208744049,-0.016621742397546768,other,Cyrl,-1.7609878105613017
Qwen3-1.7B-Base,luo_Latn,0.25,Latn,Nilotic,,,,,,other,Latn,-4.304065093204169
Qwen3-1.7B-Base,nob_Latn,0.69,Latn,Indo-European,10.265445888776227,1.4828,0.95,0.036695484071969986,0.19837027788162231,Indo-European,Latn,0.35020242943311447
Qwen3-1.7B-Base,plt_Latn,0.2966666666666667,Latn,Austronesian,8.15437957359287,1.752,0.03333333333333333,-0.11987032741308212,-0.04710569977760315,Austronesian,Latn,-2.7128008038608074
Qwen3-1.7B-Base,slk_Latn,0.6633333333333333,Latn,Balto-Slavic,10.215972316299656,1.9416,0.9433333333333334,0.03035113401710987,0.16566532850265503,Balto-Slavic,Latn,0.2051610487637774
Qwen3-1.7B-Base,sun_Latn,0.4766666666666667,Latn,Austronesian,6.11676045067112,,,,,Austronesian,Latn,-0.8367381001722014
Qwen3-1.7B-Base,tsn_Latn,0.28,Latn,Atlantic-Congo,,1.7082,0.03333333333333333,-0.12003479152917862,-0.046721719205379486,Atlantic-Congo,Latn,-3.178053830347945
Qwen3-1.7B-Base,wol_Latn,0.3,Latn,Atlantic-Congo,,1.8405,0.05,-0.14906896650791168,-0.06189337372779846,Atlantic-Congo,Latn,-2.639057329615259
Qwen3-4B-Base,acm_Arab,0.6033333333333334,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-0.11568439899946181
Qwen3-4B-Base,arz_Arab,0.7333333333333333,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,0.5947071077466926
Qwen3-4B-Base,ceb_Latn,0.6666666666666666,Latn,Austronesian,,,,,,Austronesian,Latn,0.2231435513142094
Qwen3-4B-Base,fin_Latn,0.79,Latn,Uralic,10.461273505456898,1.7471,0.89,0.010810759849846363,0.1461743712425232,Uralic,Latn,0.9444616088408518
Qwen3-4B-Base,hin_Deva,0.7266666666666667,Deva,Indo-European,10.225085947081105,4.2175,0.8066666666666666,-0.025353435426950455,0.08243623375892639,Indo-European,Deva,0.5561253829956542
Qwen3-4B-Base,ita_Latn,0.8666666666666667,Latn,Indo-European,11.218657350111846,1.3051,0.9833333333333333,0.06038462370634079,0.26256832480430603,Indo-European,Latn,1.531476370964389
Qwen3-4B-Base,khm_Khmr,0.55,Khmr,Austroasiatic,8.873125289337338,5.2412,0.4033333333333333,-0.040590185672044754,0.031643662601709366,other,other,-0.40546510810816394
Qwen3-4B-Base,lvs_Latn,0.8133333333333334,Latn,Balto-Slavic,9.894602930159628,2.1688,0.9,0.01818087510764599,0.1595466285943985,Balto-Slavic,Latn,1.1045470241879245
Qwen3-4B-Base,npi_Deva,0.6466666666666666,Deva,Indo-European,9.314204818644845,4.2745,0.5933333333333334,-0.037671349942684174,0.06499619781970978,Indo-European,Deva,0.11568439899946212
Qwen3-4B-Base,pol_Latn,0.83,Latn,Balto-Slavic,11.069183544489329,1.7446,0.9066666666666666,0.0010914281010627747,0.17196503281593323,Balto-Slavic,Latn,1.2272296664902032
Qwen3-4B-Base,slv_Latn,0.8066666666666666,Latn,Balto-Slavic,9.903501694149961,1.791,0.9,0.01350053958594799,0.17413437366485596,Balto-Slavic,Latn,1.057550801870336
Qwen3-4B-Base,swe_Latn,0.8233333333333334,Latn,Indo-European,10.585304823582218,1.4982,0.9633333333333334,0.059864889830350876,0.23393020033836365,Indo-European,Latn,1.1772025632613314
Qwen3-4B-Base,tso_Latn,0.3433333333333333,Latn,Afro-Asiatic,,,,,,Afro-Asiatic,Latn,-1.9509992185627847
Qwen3-4B-Base,xho_Latn,0.31333333333333335,Latn,Atlantic-Congo,,1.8378,0.06,-0.15027457475662231,-0.04341735690832138,Atlantic-Congo,Latn,-2.38343718962314
Qwen3-4B-Base,afr_Latn,0.8133333333333334,Latn,Indo-European,9.04883387717687,1.4949,0.92,0.049401089549064636,0.20690259337425232,Indo-European,Latn,1.1045470241879245
Qwen3-4B-Base,asm_Beng,0.5766666666666667,Beng,Indo-European,7.923181284977745,,,,,Indo-European,other,-0.25921960778801956
Qwen3-4B-Base,ces_Latn,0.85,Latn,Balto-Slavic,10.755192300065602,2.0635,0.9466666666666667,0.02889784425497055,0.19483986496925354,Balto-Slavic,Latn,1.3862943611198901
Qwen3-4B-Base,fra_Latn,0.9133333333333333,Latn,Indo-European,11.504243358607456,1.2989,0.9433333333333334,0.019898317754268646,0.21276235580444336,Indo-European,Latn,2.0352082867030106
Qwen3-4B-Base,hin_Latn,0.6033333333333334,,,,,,,,other,other,-0.11568439899946181
Qwen3-4B-Base,jav_Latn,0.6666666666666666,Latn,Austronesian,,,,,,Austronesian,Latn,0.2231435513142094
Qwen3-4B-Base,kin_Latn,0.35333333333333333,Latn,Atlantic-Congo,,1.7992,0.05333333333333334,-0.14149905741214752,-0.047437623143196106,Atlantic-Congo,Latn,-1.833870954578182
Qwen3-4B-Base,mal_Mlym,0.6833333333333333,Mlym,Dravidian,9.322334431411548,6.2127,0.44,-0.07059049606323242,0.018268728628754616,Dravidian,other,0.31365755885504176
Qwen3-4B-Base,npi_Latn,0.41333333333333333,,,,,,,,other,other,-1.2786636969275254
Qwen3-4B-Base,por_Latn,0.8633333333333333,Latn,Indo-European,11.136535917638877,1.286,0.99,0.07042224705219269,0.26229676604270935,Indo-European,Latn,1.5013636909046773
Qwen3-4B-Base,sna_Latn,0.3933333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-1.442806571383233
Qwen3-4B-Base,swh_Latn,0.47,Latn,Atlantic-Congo,7.487255902011655,1.7453,0.2733333333333333,-0.09753690659999847,0.024508409202098846,Atlantic-Congo,Latn,-0.8792494601938063
Qwen3-4B-Base,tur_Latn,0.81,Latn,Turkic,10.808162253319553,1.4769,0.8733333333333333,-0.006418351549655199,0.12944087386131287,Turkic,Latn,1.080912711568709
Qwen3-4B-Base,yor_Latn,0.2966666666666667,Latn,Atlantic-Congo,4.632892380992985,2.3489,0.03666666666666667,-0.10196622461080551,-0.042389024049043655,Atlantic-Congo,Latn,-2.7128008038608074
Qwen3-4B-Base,als_Latn,0.69,Latn,Indo-European,9.562161153905935,1.8695,0.84,-0.013622093014419079,0.14838890731334686,Indo-European,Latn,0.35020242943311447
Qwen3-4B-Base,azj_Latn,0.6866666666666666,Latn,Turkic,9.545721659518483,2.1428,0.6866666666666666,-0.03137231990695,0.08738282322883606,Turkic,Latn,0.3319025409311476
Qwen3-4B-Base,ckb_Arab,0.44,Arab,Indo-European,8.481429599472412,,,,,Indo-European,Arab,-1.0809127115687085
Qwen3-4B-Base,fuv_Latn,0.2633333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.011868340397864
Qwen3-4B-Base,hrv_Latn,0.7766666666666666,Latn,Balto-Slavic,7.610626216540094,1.7484,0.95,0.04266534000635147,0.19635413587093353,Balto-Slavic,Latn,0.8579024136360006
Qwen3-4B-Base,jpn_Jpan,0.7766666666666666,Jpan,Japonic,11.032916144087627,3.1242,0.86,-0.023223508149385452,0.12556599080562592,other,other,0.8579024136360006
Qwen3-4B-Base,kir_Cyrl,0.6,Cyrl,Turkic,8.70022124395045,2.5432,0.35333333333333333,-0.08772659301757812,0.03359440341591835,Turkic,Cyrl,-0.13353139262452288
Qwen3-4B-Base,mar_Deva,0.6633333333333333,Deva,Indo-European,9.291197362643686,4.3906,0.76,-0.025678852573037148,0.08044297248125076,Indo-European,Deva,0.2051610487637774
Qwen3-4B-Base,nso_Latn,0.3233333333333333,Latn,Atlantic-Congo,,1.7231,0.06333333333333334,-0.15684062242507935,-0.04416462779045105,Atlantic-Congo,Latn,-2.222163525683472
Qwen3-4B-Base,snd_Arab,0.5933333333333334,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-0.16929205650362059
Qwen3-4B-Base,tam_Taml,0.6866666666666666,Taml,Dravidian,9.641283555217916,4.9487,0.52,-0.06411981582641602,0.03778199478983879,Dravidian,other,0.3319025409311476
Qwen3-4B-Base,ukr_Cyrl,0.8466666666666667,Cyrl,Balto-Slavic,10.582360317494818,2.3475,0.95,0.032736897468566895,0.1938168704509735,Balto-Slavic,Cyrl,1.35874440935166
Qwen3-4B-Base,zho_Hans,0.8766666666666667,Hans,Sino-Tibetan,11.356131798505956,2.9106,0.9566666666666667,0.023198192939162254,0.19153469800949097,Sino-Tibetan,other,1.625524050185725
Qwen3-4B-Base,amh_Ethi,0.4066666666666667,Ethi,Afro-Asiatic,8.5541337799261,5.9294,0.056666666666666664,-0.09911583364009857,-0.027485745027661324,Afro-Asiatic,other,-1.3316359485820264
Qwen3-4B-Base,bam_Latn,0.30333333333333334,Latn,Mande,,,,,,other,Latn,-2.56974552972503
Qwen3-4B-Base,dan_Latn,0.82,Latn,Indo-European,10.360245901721395,1.4893,0.9766666666666667,0.06192278861999512,0.23666982352733612,Indo-European,Latn,1.1526795099383849
Qwen3-4B-Base,gaz_Latn,0.23666666666666666,Latn,Afro-Asiatic,,1.8212,0.043333333333333335,-0.17500677704811096,-0.07100395113229752,Afro-Asiatic,Latn,-4.304065093204169
Qwen3-4B-Base,hun_Latn,0.74,Latn,Uralic,10.637669631397417,1.8957,0.8833333333333333,0.004822515416890383,0.1426439732313156,Uralic,Latn,0.6337237600891445
Qwen3-4B-Base,kac_Latn,0.33,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-2.12525107771113
Qwen3-4B-Base,kor_Hang,0.7966666666666666,Hang,Koreanic,10.39384619552899,3.2567,0.9033333333333333,0.0037741533014923334,0.14377444982528687,other,other,0.9889925636508868
Qwen3-4B-Base,mkd_Cyrl,0.77,Cyrl,Balto-Slavic,9.301746425904852,2.0778,0.9333333333333333,0.03173815831542015,0.18982969224452972,Balto-Slavic,Cyrl,0.8157495026522777
Qwen3-4B-Base,nya_Latn,0.3,Latn,Afro-Asiatic,,1.767,0.08,-0.1360524445772171,-0.04059716686606407,Afro-Asiatic,Latn,-2.639057329615259
Qwen3-4B-Base,ron_Latn,0.8166666666666667,Latn,Indo-European,10.598220789235436,1.5856,0.9533333333333334,0.02187989093363285,0.21142296493053436,Indo-European,Latn,1.1284652518177907
Qwen3-4B-Base,som_Latn,0.25333333333333335,Latn,Afro-Asiatic,3.781970673912552,1.7642,0.08333333333333333,-0.13764311373233795,-0.03935088962316513,Afro-Asiatic,Latn,-4.304065093204169
Qwen3-4B-Base,tel_Telu,0.6233333333333333,Telu,Dravidian,9.195061276656201,6.8005,0.36333333333333334,-0.062789186835289,0.01724240742623806,Dravidian,other,-0.008888947417246376
